LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.02218015425471166,-0.04363473569527192,-0.09095478928533232,-0.16341615227067977,-0.28392325019279724,-0.4732047653358478,-0.7579151089782445,-1.1645818512660062,-1.737626443962991,-2.511011651569807,-3.530670125714299,-4.8216821444724,-6.4077377086224026,-8.33682037905141,-10.572067920866656,-12.930782630872937,-15.32056367177811,-17.569830546982608,-19.65423223880105,-21.425096743016454,-22.90315523684458,-23.998235905430697,-24.657037138382094,1.5104432182678125
E06000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.034656090318617515,-0.06810285664838972,-0.14082652533926177,-0.2527724570111228,-0.440027733903196,-0.7324626793475116,-1.1732605485911214,-1.8034591458039406,-2.69121596701447,-3.8896713875150284,-5.467917993618635,-7.4678740403996136,-9.924140978796471,-12.911807522901428,-16.37344343207167,-20.02497493404344,-23.727831270118596,-27.210536103988108,-30.438212714205367,-33.18108342521144,-35.47209910170001,-37.16641758668565,-38.18713462488719,0.44022545220388387
E06000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.031789185647982575,-0.06426510661505708,-0.13276925382966243,-0.23799918972790954,-0.41454984417131685,-0.6899770343721452,-1.1052394028502783,-1.6991667886878918,-2.535333949012693,-3.6645732582646815,-5.151173544287975,-7.035369065243575,-9.349653794538588,-12.163942994204572,-15.425269826935532,-18.865273535953108,-22.353998350438726,-25.635097910148847,-28.675384799369827,-31.259442944419888,-33.41764937419556,-35.01371399636294,-35.97558139325057,0.7094326125606578
E06000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.05280072897895996,-0.10220689173647304,-0.21149600532373578,-0.3798935499934247,-0.6609928240571827,-1.1004100273196145,-1.7627395608270775,-2.7092423455902894,-4.043059332439829,-5.843175469411176,-8.214491934459993,-11.218938421965705,-14.908807052003452,-19.397384538070185,-24.59768900816827,-30.083516010802786,-35.64594785248687,-40.877925746084074,-45.727321130012086,-49.84781960547142,-53.2895418623716,-55.83516963607102,-57.3683000790639,0.6130533192458739
E06000005,0.0,0.0,0.0,0.0,0.0,0.0,-0.028497585184939,-0.05511748674075731,-0.11403565856904627,-0.20483987295547795,-0.3564701546855128,-0.5934248429709427,-0.9505359981425925,-1.4609867696739758,-2.180276660133984,-3.1510980846865086,-4.429835425101484,-6.050053846680558,-8.039838706894342,-10.460458512686959,-13.264794269263948,-16.223080430800614,-19.222777006528897,-22.04420829302823,-24.659319144714196,-26.881418446754125,-28.737538328418164,-30.11022446187787,-30.93703208081852,0.21366682871232892
E06000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.047644877381384086,-0.0870984234394416,-0.1804366528770963,-0.32403620096886127,-0.5637880931554387,-0.9386193876320493,-1.503354684253977,-2.3107187408816756,-3.44828100264619,-4.983791765837672,-7.006497000384204,-9.569354394950402,-12.716182628724448,-16.544747817436157,-20.980338299144034,-25.659371951009298,-30.403945599514028,-34.86637206188538,-39.002481983484344,-42.517250186236495,-45.45283387320119,-47.62379218594501,-48.93178997646476,0.3859328705410963
E06000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.08796882022376197,-0.160632682639992,-0.33207883511950864,-0.5965264725606854,-1.0377158220331186,-1.7279445841373522,-2.7676083485180527,-4.2539040712671286,-6.3480172231086565,-9.174610039109663,-12.89828994143662,-17.61610780399084,-23.409153172605247,-30.45743652168393,-38.623052196687446,-47.23662065008459,-55.970741177150096,-64.18592655750001,-71.79999071031939,-78.27049987541146,-83.67450711947002,-87.67072504790997,-90.07885650969268,0.6998374282884618
E06000008,0.0,0.0,0.0,0.0,0.0,0.0,-0.02944876884648459,-0.05627976879202249,-0.11618917690459106,-0.20873886602900393,-0.36343921936732476,-0.6050990443413452,-0.9690221134912105,-1.4893587697149855,-2.2228015230520892,-3.21231887791485,-4.516288872290344,-6.16787923103173,-8.196548795689495,-10.664420721187248,-13.52352978708349,-16.53927305367538,-19.597629168286996,-22.473752568027454,-25.139704545936496,-27.4053939706862,-29.29787885512121,-30.69707074930691,-31.540209473481294,0.4743556029755109
E06000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319034538173025,-0.06044864933804684,-0.12509512154679137,-0.22416374129525707,-0.38955796240074636,-0.6489834158098641,-1.0402205073588895,-1.598530949161683,-2.3852029551304317,-3.447252141416949,-4.846806286507562,-6.61912710251613,-8.796118043259955,-11.444944274670203,-14.51271322857608,-17.750074226458143,-21.031092582195466,-24.11817152130655,-26.98024715454824,-29.410786596682208,-31.440853736951613,-32.94283476008725,-33.847885371009674,0.8395645741395394
E06000010,0.0,0.0,0.0,0.0,0.0,0.0,-0.06605541639794724,-0.12884856412387433,-0.2670314551938575,-0.48015161053794525,-0.8351694046939879,-1.3907107585759892,-2.227237600479832,-3.4234019424215925,-5.109052221847407,-7.383771500015327,-10.381028046931103,-14.177569043148646,-18.83999729931821,-24.512567764783874,-31.084458219879306,-38.016438654082606,-45.04564483901184,-51.65758747631142,-57.786116234401035,-62.992846686044324,-67.34221416172416,-70.55856800707576,-72.4973906240498,0.9998733222622282
