LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,4.892546393806366,7.018675082474702,9.52573415656184,11.82595617329276,17.20164543494497,23.15725010023039,30.142686192087695,38.07504604416984,46.8859999619929,59.606965797278896,69.48697383651758,79.34691939763694,89.2473589805396,99.09540403392562,109.61861250054216,119.3043824808583,127.15848796671742,133.99557691718553,139.44888027329176,148.15422280012916,150.9303885253174,153.20895463601502,155.91206755015824,158.14954345412062,160.84513266655716,162.5954029421685,164.16886886466872,165.75127641575932,166.50864630702495,1.5104432182678125
E06000002,4.287865053738077,6.15117868654552,8.349046451727915,10.366820120443899,15.125549943323332,20.360894216832225,26.503679278060424,33.478215379734486,41.22542687898563,52.437472297027874,61.13214777521307,69.80339032010141,78.5129726034588,87.1753034341504,96.4696091078447,104.99325575386285,111.90566231698473,117.92300800762537,122.72224126815475,130.3872789739275,132.8314783844547,134.83568323879942,137.21354484170215,139.18232554399538,141.56488094956876,143.10692331460686,144.49131789722213,145.88363446436946,146.5490435289124,0.44022545220388387
E06000003,3.553370769751814,5.098025675415243,6.9207942963365205,8.593166022837845,12.096926310515048,16.284224462382774,21.197656376286574,26.77479232445634,32.9709042954844,41.67583477414601,48.58651504420953,55.47806962795187,62.40085815589214,69.28391608878471,76.35034051684619,83.0959977260419,88.5680297790383,93.33085609877283,97.12824155094088,103.15871115216775,105.0932301786968,106.67919764326318,108.56050026318168,110.11806790059575,111.92853904653327,113.14748142544263,114.24149119197274,115.34398111569638,115.86935668939091,0.7094326125606578
E06000004,7.206311021335308,10.337298464860293,14.029467755872055,17.420104627207927,25.744495913763966,34.655540724252035,45.11026710825661,56.98175456941865,70.16797141015262,89.4410215984887,104.27009173879325,119.0607122086505,133.91621449729928,148.6927751257818,164.77416134514777,179.33330980364522,191.13883608436967,201.4160619583253,209.6145366682125,222.72508672493356,226.89937794403377,230.3229159324919,234.38501266895372,237.74811991290957,241.87076268820823,244.50540135070526,246.87128776307088,249.2487120013185,250.3867403357555,0.6130533192458739
E06000005,3.6727154965951976,5.268412425843112,7.150240347795067,8.878400331021057,13.154571135412914,17.707621216001176,23.04966132232326,29.115809905106346,35.8534292153373,45.71342868571517,53.292986982925264,60.85237851764483,68.44482161560076,75.99714485540439,84.22915675374438,91.67145231545352,97.7061427276391,102.95980484327491,107.15056153303729,113.84477659360978,115.97846945700881,117.72828804157882,119.80442663527901,121.5235137798423,123.63381411867302,124.98064707374927,126.18996013342314,127.40511991081306,127.98664746263104,0.21366682871232892
E06000006,4.096882255181334,5.877041597154309,7.976483885186707,9.904345323926957,14.497780672124497,19.515823657070936,25.4028045640492,32.08835799334628,39.513104257164784,50.25582932444594,58.58889323813656,66.89932904841241,75.24640338382092,83.54849954610374,92.29134649963686,100.446185688645,107.05835953360919,112.81518698729664,117.40654141801508,124.67648845599415,127.01357455891777,128.92994109172943,131.20379593982764,133.08635311083202,135.38127032953463,136.85587546471228,138.17985657550875,139.51081410062483,140.14741615019116,0.3859328705410963
E06000007,7.137017820810501,10.238414077730106,13.896763751635207,17.255604068247173,25.654069856389338,34.53276718117105,44.949925259414805,56.78049793697446,69.91860008643877,89.51619001044808,104.35988406095197,119.16250254455362,134.03079798120623,148.8193510814522,165.2831652686707,179.887378113473,191.7299274739206,202.04010817069104,210.26251138110638,223.8080629522869,228.00277776151603,231.44334067452252,235.52421379203733,238.90376301665052,243.151546054902,245.79957922829806,248.17770443516957,250.56848082160727,251.71093557650758,0.6998374282884618
E06000008,3.619603270581444,5.192011732355886,7.0462054763130855,8.749800458324547,12.987688331581744,17.483024737323195,22.757577393153237,28.746653586083763,35.39873640660515,45.202464836650535,52.69791313679085,60.172924938557244,67.67977935526127,75.14744166547051,83.22543818009603,90.5786631966221,96.54149587931201,101.73274683087824,105.87339122146265,112.52096682350135,114.629977179863,116.36050542660664,118.41210093009666,120.11152435419766,122.20207867266701,123.5337896640753,124.72845484898257,125.93009467122235,126.50489940137122,0.4743556029755109
E06000009,5.214255715122634,7.479400936151111,10.150615556205079,12.603823241840814,18.66156149911564,25.12089147768721,32.70076030787702,41.30657704766534,50.86446001452791,64.83901235108056,75.58935686807929,86.31199575413146,97.08137040147737,107.79281509320766,119.35473869854131,129.90106902402417,138.45119464706121,145.8972928551048,151.83525323313572,161.33716522838898,164.36043725986545,166.83995130215757,169.78262513451665,172.2190415286696,175.19809649257473,177.10614691473586,178.8196982105547,180.54108544239875,181.36553785420378,0.8395645741395394
E06000010,10.854989574795068,15.570026429521315,21.130573417024905,26.237278870573274,35.72559884021034,48.09313305542257,62.601551673697514,79.0759768056154,97.37427026050091,119.56861896893959,139.39548366205528,159.168174406616,179.02620943405967,198.7803264399105,212.75046419948714,231.54924872621658,246.78983021354753,260.0625003557734,270.6466709092921,283.6166365681384,288.93136789523726,293.2900516154394,298.4648122320303,302.74684368686087,307.4770970964426,310.8262743889684,313.83514724162495,316.8568793386049,318.3024636044843,0.9998733222622282
E06000011,13.828495754801704,19.833941954828667,26.916619710710044,33.422494266439784,45.24052977992641,60.90365793150482,79.27486855111555,100.13834614112427,123.31099477387701,151.1505320608702,176.21638634873267,201.20966779388854,226.31293433424494,251.28503841300522,268.5867927595419,292.31851885094534,311.5608025678323,328.3161067873254,341.67871772241006,357.9252922494222,364.631606064274,370.13332483026886,376.66241590962386,382.0677298107307,388.00924396238275,392.235740778297,396.032165521734,399.8457929956885,401.6692418659853,1.8184888292115435
