LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,250.27830057456433,284.68367097501806,318.3596724517739,345.50713610976203,368.48963467728424,390.20755806520987,410.12713678887894,426.82917498786355,429.44072635180305,423.9706988221907,412.97054187212547,384.4724741667174,341.0152255649519,290.84166729737836,240.60702083109624,199.68470677273373,166.01677302837285,133.85937508007103,96.49561987059784,56.230197635204796,15.87916237903243,0.07175443665050166,0.06088325510192756,0.05146034310166136,0.04348764501887268,0.03841375710897899,0.03261613978600367,0.027542575180697627,0.0,1.5104432182678125
E06000002,12.06166717085168,12.847773073534183,13.972513644511336,14.825409607551665,15.514242896597109,16.1022192489417,16.371596167903718,16.612839093271802,16.526607470412408,16.22284838361628,15.478310504408578,14.412106751345322,12.79171959979599,10.923428080084264,9.04936521093641,7.519760302852259,6.256877068203731,5.049118852195642,3.6521155319284984,2.1557028557414672,0.6655636514492849,0.09279456929533364,0.07953835036796773,0.06677699627291657,0.05649100314321152,0.04950514569937714,0.04279455876364173,0.035973656263912274,0.0,0.44022545220388387
E06000003,14.940364852543704,15.84099235892196,17.36833912055086,18.513960279109966,19.430375265097815,20.196177614137294,20.468201358095712,20.75156766615639,20.626669797349088,20.31141816292554,19.356230017130038,18.03836285973867,15.958738808431354,13.540054586892309,11.124638142163409,9.179508079677161,7.602616531582519,6.098400050148072,4.357146280719925,2.4887605241558193,0.6298793540889596,0.07137654384958372,0.06147907531265492,0.051586246004507084,0.04381087918120961,0.038160705765799066,0.03321119885500369,0.02756257297411849,0.0,0.7094326125606578
E06000004,72.9031532274762,81.68108437300957,90.46237763241015,97.49617557852707,103.42341067331449,108.9716439598926,113.834385741609,117.85767877124658,118.32184875739085,116.5500731508051,113.08394718353009,105.25030126769963,93.46222486494118,79.89659457980684,66.29073364915821,55.152676493361646,45.92733686080956,37.10895849105895,26.86716934340002,15.84153379285211,4.793030758957342,0.1537115794157533,0.13145703715171042,0.11040074068249653,0.09324840020958886,0.08193469786195913,0.07059991982299828,0.059679947225214254,0.0,0.6130533192458739
E06000005,8.451084431521915,9.100951835584885,9.85310047029667,10.435082426035914,10.913018477712596,11.33615172495938,11.602421872569861,11.81726475080591,11.780729547852646,11.538988489643371,11.04827155406598,10.279340605854982,9.149792877479909,7.857990693670719,6.5567698798297345,5.481358110762944,4.578711601750157,3.713532676346325,2.7134078784393885,1.6436722944638933,0.5775301001888833,0.08829354703497544,0.07552540601759918,0.06341337142945665,0.05357395861630823,0.0470603957786188,0.04056193888402613,0.03429225476124254,0.0,0.21366682871232892
E06000006,70.64036286368523,75.31179994597274,75.2452635874918,75.16247843263889,73.09794844846418,72.98021939413171,72.72547694133434,70.0597146248282,69.44286848077995,67.74244155136398,63.677164361858566,61.59019978571756,55.493537140869286,53.30504270223238,18.214118397836064,15.972984592426432,13.742059947794647,11.582859855154254,9.03436957740698,6.28048116709903,3.4309614387409044,0.04206163375614557,0.03603029599554815,0.030189344628579404,0.025443438711197364,0.02235384883934967,0.019412100950599948,0.016470353061850226,0.0,0.3859328705410963
E06000007,170.65113867421422,185.46959235690892,185.46106759102915,185.43884814214692,179.09206448194269,179.04747736747152,178.92999052728172,171.77909762873563,170.94098637520233,168.3850585336651,159.04063946320704,155.82618517342044,139.87589039663658,136.4891549469708,28.13437716285929,24.67406895471037,21.16385959525009,17.835091401992777,13.90794891185462,9.665020646230428,5.276082744644918,0.07242407699702925,0.06228655377876453,0.05207824976173869,0.04381530180641315,0.03874629840888082,0.03367729501134848,0.028608775190616095,0.0,0.7003210050884111
E06000008,41.074420613493466,43.576501849362636,47.472222330292915,50.42783432051187,52.81528082930866,54.85488316239047,55.79752688422219,56.724414814279164,56.51680962559739,55.808380533854,53.63135723985418,50.364744172110406,45.19157259971714,39.166486840728446,33.15637716166238,28.323249432481706,24.416475053771926,20.688778651981192,16.371162757940294,11.72801561798133,7.101845674244858,0.08802570566395901,0.07551587842383166,0.06327878267653353,0.053396023171743946,0.0471387358627314,0.040416587706538845,0.03416327390581304,0.0,0.4783285350317228
E06000009,30.88338285972296,31.317157889695057,32.46092469453116,33.209816294663625,33.54872052775795,33.84312783842289,33.24423844220335,32.484712357465106,31.88498339667143,30.952507009660447,28.76040390658211,26.966254411645917,24.09970110067548,21.29247701961091,15.330728978646038,12.930413861181092,10.862006605359317,8.878115516667583,6.569872647499943,4.088959330917604,1.5915345777105203,0.0976693454582331,0.08367660255590743,0.0702435693696748,0.059329229905860786,0.05205300359665145,0.04505663214548862,0.03806026069432579,0.0,0.8395645741395394
E06000010,79.02307948471795,88.15026390721998,95.46370227981625,101.35954379834463,105.85879082936644,110.57506409486024,114.90107692024044,117.83741149944186,118.19246996150902,116.17789598780055,112.34381727611613,105.12815351443469,93.65518445343771,81.68614162912955,61.479655060245314,51.47402088718459,43.03859506800146,34.95788924179735,25.589383265097155,15.54230732219302,5.493127676250125,0.5746715280560459,0.49218775627379513,0.4129662531635645,0.3496985295258422,0.3065518121725514,0.2648574472114744,0.2240680403903006,0.0,0.9998733222622282
E06000011,107.79576011988406,119.25125216743862,129.03342407449378,136.85466822671256,142.29084323312588,148.4343511578915,153.7469243753031,157.38594832741478,157.65961898510935,154.8957666318015,149.4858171787597,139.7866004695094,124.49611713443684,108.34779286503249,82.56496017873626,69.08897314367474,57.74570296683735,46.8836672532001,34.282433090831994,20.759823036286743,7.225123850567328,0.6676362015137997,0.5714454628620773,0.4797807562774778,0.40630861536631063,0.35572395342053575,0.30749710243979445,0.26021947226678616,0.0,1.8184888292115435
E06000012,168.80370426215194,170.46616488050316,173.3542256416765,175.23629972315797,176.55435895736508,177.27513737260628,175.7021675576563,172.64432490014684,169.43496252575542,161.7644021492514,150.51179549058506,139.26363009009987,126.06329375196437,111.91732608419221,97.24397254867299,83.96914919937356,71.57329702578765,59.62338529114186,45.59039505852535,30.441109403705934,14.920950298557395,0.19093097224961966,0.16338867768030318,0.13771803197030832,0.1158956299585738,0.10164509199256455,0.08832709889435306,0.0741027974232481,0.0,0.9194266203456104
E06000013,94.93262951176666,103.66661128540758,111.47268877370304,117.73695011687707,123.02264563265737,127.98446989867864,132.39360919785895,135.59446255291107,135.5710403840195,132.35464534196373,127.42811608776174,118.39962753617219,105.81176548131191,91.60798773652652,77.21191664043043,65.0863090395497,54.65654261421454,44.649828911600935,33.02586364922433,20.553733908572184,8.028988116421454,0.7080887045090826,0.6063034350734214,0.5091155963352991,0.4304688314105839,0.3773075116846353,0.32624195677040424,0.27573146303042223,0.0,0.8768010404386926
