LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,513.3577297527769,622.0147382062893,786.1833391245399,975.9504191660338,1223.2091203006378,1480.2144746953252,1765.2289678817301,2051.041404636583,2353.424480529499,2622.9027432312814,2791.1354994774515,2958.379920977687,3127.5331772723,3339.7727000830837,3614.6666221696223,3851.2279657816207,4092.5152741865727,4340.159915647651,4594.215239321106,4863.221239943225,5131.785865099687,5497.138812788148,6016.515905719833,6716.756585453059,7503.490821561081,8292.755835763099,9100.71872452291,9919.982189414966,10711.651649720225,1.5104432182678125
E06000002,450.2393560106814,545.5241162570575,689.4898967295229,855.900437900038,1073.0673781092582,1298.913064704759,1549.4721271846222,1800.8732561411437,2066.9653808857634,2303.853917025917,2451.847471832658,2599.0005126652045,2747.8572050518424,2934.5997071676707,3176.3289413258153,3384.401531937985,3596.6501634957704,3814.511162669895,4038.0316107740605,4274.559225391581,4510.708025074714,4831.942118255509,5288.57622918087,5904.2121103500485,6595.784128082875,7289.582633108077,7999.819095222562,8719.991145315764,9415.909297010505,0.44022545220388387
E06000003,370.53405287830117,449.039591538706,567.6473479319291,704.7721226604325,880.6197696130508,1062.4070900970187,1263.158525290994,1463.3019209348201,1674.071327230007,1863.989568579931,1981.6600063965225,2098.402182285323,2216.2701220811705,2364.4105412550516,2557.4692140193683,2723.1894791439054,2892.046771310437,3065.1888877893034,3242.645028539849,3431.77833868501,3620.5257664045685,3877.470534244275,4242.933606827494,4735.773254369299,5290.391207334565,5846.776071663878,6416.3266342640745,6993.827233916433,7551.856610551032,0.7094326125606578
E06000004,756.2898530038896,916.7807331433928,1159.2365157598035,1439.6179651645136,1807.3992858228933,2190.795914378584,2616.929177301497,3045.5762537229757,3500.174432783803,3902.9910922440467,4155.489405464706,4406.777495660126,4661.169416914815,4980.0715086152395,5391.707625560216,5746.411481119045,6108.39184834855,6480.093723997661,6861.604236856719,7264.1165835721795,7666.04546464616,8212.649940834131,8989.488384581828,10036.73560371952,11212.32762954071,12391.69858860631,13599.006831561766,14823.198606479731,16006.154811903225,0.6130533192458739
E06000005,382.7613003708221,464.61749142951163,588.235277701574,731.3715112405989,918.825487780808,1114.4597089065956,1332.0893383466234,1551.2628966854,1783.9217646464297,1989.662719224046,2118.8479661109127,2247.472418847067,2377.736203748937,2540.971589941387,2751.3208803167217,2932.6636199779414,3117.761807542518,3307.8648801160953,3503.018976811357,3708.567609193991,3913.824100243325,4192.949994247682,4589.630744577724,5124.38326029122,5724.478208839226,6326.478677139447,6942.7183203850345,7567.553472818137,8171.313554153741,0.21366682871232892
E06000006,378.21568347563306,460.52458102183124,584.7292619937746,728.9523790709538,916.325382829028,1112.0700792978105,1329.988586243833,1549.6816504435162,1783.082307138058,1989.5358671676138,2119.5737513030117,2249.1545909076763,2380.4799814146068,2544.932709098939,2755.958326303066,2937.9771817315027,3123.8041295256985,3314.691952576138,3510.689185068324,3716.213412637744,3921.396792130297,4200.535696583415,4597.361874583354,5132.382008883489,5732.6433004596975,6334.657828764359,6950.774642342352,7575.34055141141,8178.656847051869,0.3859328705410963
E06000007,625.6358978081762,766.5989953245775,978.990191000058,1226.965796038023,1541.5338873637563,1869.86219802178,2235.132777321824,2603.0330985993996,2993.602088369152,3336.883150568989,3551.441967189041,3764.8077908485507,3980.6664761986867,4251.436838856397,4602.665164585325,4905.267284479822,5214.056929941055,5531.120144923869,5856.530890991971,6202.05956177191,6547.291347142284,7016.322238851664,7682.381676165072,8579.992513038333,9588.176403620517,10600.239578131732,11636.849329356728,12688.560357149752,13705.612683780817,0.6998374282884618
E06000008,422.9170511379792,503.529546994048,625.9418341731184,764.87128541373,954.9320364652273,1151.1228622995584,1367.530536801038,1582.9359532887947,1809.4866956624971,2013.567750944599,2139.4031474597587,2264.081648293617,2389.819518874857,2548.025450051244,2755.0385179906407,2932.4556125189106,3113.1146500610207,3298.2469498387627,3487.8786803782705,3689.31228681342,3890.127271848632,4163.977733484611,4554.026406673103,5080.32371059854,5671.5296418678245,6263.873144463579,6869.563106286196,7483.000705160208,8074.858513735487,0.4743556029755109
E06000009,616.7139118382368,733.8829840954347,911.8359718106193,1113.6782097732284,1387.7862483097565,1669.754850099095,1979.9356201281025,2287.5078630252583,2610.0086834700473,2903.618407789547,3084.2683567717254,3263.152981309347,3443.466544752154,3670.451502871378,3966.1601386262264,4218.911053670934,4475.998599595931,4739.182503748614,5008.487953066206,5291.464592054228,5572.915462356181,5958.242579012979,6508.776414020377,7252.572696752393,8086.903705191605,8920.911761124631,9771.97836992988,10632.09940281237,11459.636095007929,0.8395645741395394
E06000010,1085.7355911879697,1321.4150006546813,1677.0958321279636,2089.933347762809,2639.0665887138307,3217.0381676784014,3864.141182048976,4521.552529001737,5224.163287821825,5846.092888501628,6246.32974325826,6647.403343311818,7055.822008565789,7564.909230306787,8189.8889899188225,8728.346948304159,9277.816611213786,9842.010194817802,10421.05971503382,10980.730792884073,11534.269930056465,12299.300040647515,13400.416990061862,14892.581265127264,16548.722747610223,18192.69757448819,19859.9116498117,21533.871788894186,23130.418383884295,0.9998733222622282
