LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,32.54298285227897,32.90642176977872,33.23583338768383,33.56814110794191,33.98732664499763,34.49773372338366,35.01465678996512,35.54026752039883,36.84271082360695,38.15890972598499,39.48958855364073,40.835470710039544,42.196556411852,43.572845765332424,44.964339097947324,46.37248364807008,47.796555903717575,49.238003594083274,50.695379042531314,52.17085397879494,53.663704619764324,55.174654638133035,56.704428087757854,58.25230129480613,59.819721822474634,61.405966161043644,63.013205713159614,64.63999285588338,66.28777553545866,0.7240001600728764
E06000002,5.419288315732749,5.479887640421999,5.534657865883693,5.589922956177703,5.659925749484706,5.744775524564924,5.830890299817869,5.9183247146236555,6.13526120219707,6.354452419607844,6.57611796118019,6.800203187534,7.026873053613377,7.255852288910223,7.4880213443289465,7.722224498457038,7.9594525177629025,8.199595086682546,8.442211979763762,8.68790837740286,8.936684279599842,9.188099460902501,9.442869417271142,9.700608562633672,9.961427212554085,10.22565527692059,10.493292755733188,10.764174694047773,11.038631001752554,0.44022545220388387
E06000003,1.0978957716180877,1.1103309154492715,1.1213152816617693,1.1323042837282529,1.1469217751261138,1.1637726084844968,1.1813333778056032,1.198906509404005,1.2428238855533906,1.2874604693734713,1.3321202324634815,1.3775007485088486,1.4236035627942354,1.4697280110648894,1.517278512399638,1.5641499834649024,1.6124459623095997,1.6614673299636404,1.7105118768876102,1.760283357905585,1.8107817730175653,1.8613049126841363,1.9132556506994645,1.9652342038387078,2.0179396910719563,2.0713752029685337,2.12554073952844,2.1804347554670134,2.236060341353578,0.7022095394137359
E06000004,13.148493911249961,13.29536066670229,13.428363682715927,13.562667039678937,13.732063929357212,13.93826506224986,14.147096873338903,14.35938495436066,14.885729519991425,15.41733950998447,15.955357662254185,16.49906903290316,17.048850343959398,17.604718394772043,18.16741003842064,18.73624778930286,19.311587710500767,19.89385738765865,20.482637322247744,21.07876202661069,21.682201712822533,22.292626246129377,22.910451057090516,23.53600565534172,24.16900711852132,24.810153591177578,25.459542940946285,26.116764381532306,26.782622428980623,0.40671832565603594
E06000005,7.152168817433897,7.232064208257174,7.304397175293012,7.3774617784735685,7.469615896065241,7.581759513212169,7.6953664026485304,7.81083368614556,8.097131084483008,8.386309709570037,8.678980350006588,8.974730778078337,9.273774660613991,9.576142209499748,9.882230546506838,10.191642549864026,10.504606992343128,10.821322434829753,11.141605422381387,11.465868182712356,11.79411071582266,12.126149566769778,12.462213508325524,12.802485995432411,13.14681378503412,13.49557889295878,13.848796425149493,14.20629803260683,14.568495943045123,0.21366682871232892
E06000006,8.42699303658457,8.52116837981798,8.606325362082412,8.692369396245434,8.801033253822446,8.933056144728937,9.0671488233988,9.203163447848937,9.540391011295418,9.88116678233625,10.225934286920728,10.574397841082655,10.926705286805129,11.283152308054346,11.643591062847209,12.008169393166815,12.377035140996263,12.750040464352452,13.127628889184681,13.509652573509848,13.896259359311053,14.287449246588293,14.68351791930777,15.084317535486377,15.490291621073418,15.90114449210269,16.317171832540392,16.738521484369617,17.165045605607276,0.1478419830979749
E06000008,37.68439482752871,38.1055075723769,38.486540438277906,38.87128546791296,39.35738214128918,39.94754973835145,40.54678966536725,41.15524115822155,42.66294971889017,44.187420494750064,45.728715875178885,47.28710064350043,48.862976500772,50.456470542171644,52.06851326383958,53.698841427886315,55.34824629456707,57.01693026128539,58.704955715114004,60.41331708642883,62.14221522604664,63.891714067626914,65.66274410788608,67.45536773447313,69.27031613987444,71.10758855022044,72.9681793970395,74.8520886797554,76.76010843191673,0.4664085864020204
E06000009,2.3227953217860593,2.348821823584385,2.372329631660292,2.3958374397361992,2.425781909547176,2.462163041093223,2.4991038823553624,2.5366044333335953,2.6297961010630844,2.723547478508666,2.8186981302444805,2.9146883465544344,3.011797982296575,3.1100270374709007,3.209375512077413,3.3098434061161113,3.4114307195869955,3.514417307348112,3.6185233145414153,3.723748741166904,3.8303734420826254,3.938117562430533,4.047260957068674,4.157803625997046,4.269745569215651,4.382806931866443,4.497547423665513,4.613687189754816,4.731226230134351,0.27985485804651317
E06000010,80.635278992358,81.53638530040453,82.35153364079022,83.17465887091217,84.2151312459007,85.47792803552522,86.76067809791131,88.06173925030204,91.28833039107292,94.55028118982557,97.84813904081227,101.18290381735531,104.55493308334226,107.96467931784309,111.41323730936242,114.90241697418004,118.4312184389737,122.00209392945787,125.61449605138024,129.26987715713304,132.9686897257862,136.71238610973194,140.50187126711015,144.33769259217317,148.22120752213084,152.15286853605312,156.13367550726224,160.16498587296812,164.24779950649295,0.9998733222622282
E06000011,174.1024950552233,175.80277630284115,177.34106575076453,178.8947997036083,180.85760666461292,183.24117671243508,185.66093339631314,188.11702812688515,194.20539707482504,200.361076301369,206.5844046260653,212.87728757223525,219.24007980287314,225.6749441105132,232.18278570665083,238.76651834225467,245.42643073136117,252.1643049842192,258.98132254879215,265.87900510534917,272.85924148652526,279.9242267851911,287.0751565734318,294.3131563123519,301.6420070130233,309.0608662808268,316.5734461303429,324.1809222857084,331.88469818070195,1.8050057308583753
E06000012,24.564344047493325,24.838573232668345,25.087249836360435,25.33783744365421,25.654608350768022,26.0394604430561,26.42998651403568,26.8271059903271,27.80958437583449,28.8033910413537,29.807613119388105,30.824089463178407,31.851007455978813,32.89018627365884,33.94073272609304,35.003566239901765,36.07869337420874,37.16612068813768,38.26677416743268,39.3797409445971,40.50686643199537,41.64724432125458,42.8017940389951,43.97052870346435,45.153454873786096,46.35149853570437,47.56375338084631,48.792058262452585,50.035506872150314,0.9194266203456104
E06000013,105.37028884103195,106.47330370237975,107.471296893071,108.47920184458832,109.75215438278771,111.29863908269407,112.86791703707136,114.46107169565057,118.41086378801853,122.40420582553581,126.44103989715353,130.52290852701705,134.6509146718838,138.82498163549667,143.0468789342111,147.317482763015,151.63781842252587,156.00828757511084,160.43058280280357,164.9046466706846,169.43283905745184,174.01591986749037,178.654556627905,183.3501758103029,188.1040118745621,192.91692484326998,197.79029899612826,202.72526093465612,207.72257032517396,0.8754884179697358
E06000014,3.253077795009244,3.2892794863978048,3.3225388381635073,3.3558027928794063,3.397871154466838,3.448747556599939,3.5005994629191175,3.552461947168687,3.6825856015858762,3.814658972007141,3.9477171321767948,4.081760325524938,4.217754204153215,4.355699170815566,4.494630219594386,4.635513569113439,4.7783490556045445,4.922172483102316,5.067948937186281,5.214714137784791,5.364398340163159,5.515072178670213,5.668666390987123,5.8232508856167575,5.9797917174147015,6.138289209472975,6.298743605221677,6.461156033260709,6.626491742937773,0.9654086715456546
E06000015,9.068202939594304,9.169700256899855,9.261214231519613,9.353976123975094,9.470864427921242,9.61271108858187,9.757053584913944,9.903475944305558,10.26620406188933,10.633091905592183,11.004139475414114,11.378930798743218,11.75829782080331,12.141824568982482,12.529511043280733,12.921773216309974,13.318611088070202,13.720440631173325,14.126429900395529,14.537410840960629,14.95379942548053,15.374763708731424,15.80071966332521,16.2320832618738,16.668854504377197,17.111033390835395,17.5586199212484,18.012030068228118,18.471263831774543,0.41597261190799556
E06000017,4.845961560376385,4.900079098665774,4.949090592945038,4.998585564196239,5.061080000007525,5.136986643123772,5.214031244442802,5.2922417871269465,5.486182852097347,5.68221406131201,5.880407701640449,6.080819739407332,6.283464942515051,6.488386062028334,6.695681815336575,6.905296236115107,7.117413543882778,7.331963004412528,7.549072870898536,7.768728375438411,7.991057771226332,8.2160610582623,8.443780987611042,8.67428829349962,8.907711229122212,9.143979060251759,9.383233255342383,9.62546059913414,9.870830543243489,0.07073422706077778
E06000018,4.885087439789386,4.93977583082645,4.989125150819102,5.038807998744142,5.1019976162603236,5.178524737066078,5.256220969449036,5.33491483154304,5.530318329134615,5.7283898852053365,5.927794075962552,6.129534274309585,6.334274582025094,6.540849580139524,6.749590581020671,6.961000378902496,7.174908230440368,7.391154305132648,7.609897694959447,7.831310620308451,8.055393819701191,8.28230638511778,8.511888486056572,8.744472173406901,8.979726134800964,9.217810939261936,9.45889733013444,9.703317358307809,9.950739711414242,0.8341066017559235
E06000019,10.18099604470925,10.29478342447641,10.397791507962257,10.501697226306684,10.632853583721932,10.792454873564798,10.954452400177944,11.11854570330289,11.526086023964204,11.937817879034654,12.354338405885402,12.775352846898357,13.201157879186207,13.63175349344172,14.067141609159489,14.5076188755305,14.953187221356588,15.403846637330515,15.8598957014451,16.321632973078685,16.788463243661944,17.261280309064258,17.739787501480173,18.223982920029556,18.71446753176554,19.210642279822356,19.713402888871222,20.222452691106685,20.73779168652874,0.30048818017854606
E06000020,0.5703423252606754,0.5768055769256881,0.5825091977788825,0.5882142898500282,0.595627136158127,0.6045629635766099,0.6136880062584449,0.6228147729447598,0.6456284944381162,0.6688205725809775,0.6920160204036812,0.7155898667103249,0.739543400249696,0.7636878614853111,0.7880232486372524,0.8127371063704163,0.8376432206031285,0.862927818768569,0.8884034300790415,0.9142588692569703,0.9404941380822729,0.9669204601071251,0.9937266687452097,1.0209127755681149,1.0484787992670994,1.0762359598345042,1.1043730906840117,1.1328901935955396,1.161787306843688,0.19009189962305778
E06000021,0.7496394663795554,0.7580177898273269,0.7655141844911225,0.773451543546906,0.7827117957786535,0.7946178343623288,0.806523872946004,0.8188708759216673,0.8488564545768496,0.8788420332320318,0.90970954067119,0.940577048110348,0.9718855199414943,1.0036349561646283,1.0358253567797504,1.0680157573948725,1.1010880867939705,1.1341604161930685,1.1676737099841545,1.2016279681672286,1.2360231907422905,1.2708593777093404,1.3061365290683784,1.3418546448194042,1.378013724962418,1.41461376949742,1.4516547784244096,1.4891367517433873,1.5270596894543533,0.44096439198797377
E06000022,8.092958077008381,8.183336602954649,8.265320628627569,8.347763873873479,8.452301029622204,8.57917758897355,8.707766079923152,8.838280652906752,9.162212914441549,9.489602148577356,9.820581039571442,10.15526352706294,10.49379817862243,10.835970843814176,11.182028358515854,11.532350454843696,11.886557400681472,12.244631969937997,12.60720228536633,12.974266580226047,13.345429875031439,13.721102820600244,14.101485450795323,14.486394957845002,14.876226533216265,15.270783464545834,15.670492073983484,16.07492603937944,16.484727176097092,0.4453149813890796
E06000023,10.621927005385533,10.7406536681957,10.84791335946396,10.95650534616272,11.093420518766889,11.260095910173492,11.428852144008902,11.600168231238795,12.025232448203791,12.455229235208177,12.8892005703206,13.328478748971564,13.77287663441149,14.221915215674708,14.676260640476462,15.135912908816758,15.600872020695595,16.071137976112972,16.546897911818466,17.028338964561648,17.51556587180905,18.008952907059818,18.508021059348277,19.013249339640105,19.524824884684875,20.04256055773301,20.567309643249345,21.098218856769048,21.635849608540845,0.6661477152511196
E06000024,13.093304114771817,13.239626726688357,13.372023303920418,13.505404055513491,13.67468331590828,13.87988017329055,14.088004102841504,14.299061467289734,14.823279356332524,15.353121425277068,15.888088879547942,16.42989499718353,16.97756798461366,17.531101479109754,18.09123060241144,18.657712319959586,19.230789666313324,19.810219606913527,20.39673090077124,20.99056623777925,21.591003566321444,22.198771300742525,22.81410611287303,23.437014365441552,24.067738748340883,24.706036571678226,25.352642612526882,26.006822093813554,26.670032188893998,0.7351217396323261
E06000025,4.167947136026675,4.214530152821631,4.256561318043048,4.299288624567286,4.3528797946652995,4.418373846444556,4.4845711654621905,4.551818131248666,4.718537768052641,4.887354886789429,5.057576909123986,5.229899855875211,5.404322096164118,5.580497250460245,5.7587733894149995,5.939150633512307,6.121628862268244,6.306208075682808,6.492890145602835,6.681676763149269,6.872910744884795,7.066595593535229,7.262385050054034,7.460625373487748,7.661318375441241,7.864462304551607,8.07040698283316,8.278802588271587,8.489654374955608,0.34813089337223285
E06000026,1.7705830017438415,1.790256146207662,1.808453804836696,1.8261596348541345,1.8492755795991234,1.876817981848472,1.9048522127094163,1.9338701007935515,2.004693420863305,2.0760085695446544,2.148307375449195,2.221589838576926,2.295855958927848,2.3706139078903656,2.4463555140760747,2.5230807774849744,2.6002978695054697,2.6789904473607513,2.7581748538276285,2.8383429175176973,2.9194946384309564,3.0021218451790026,3.085240880538644,3.1693435731214765,3.2544299229274998,3.34099175856831,3.428537251432311,3.5170664015195032,3.6065792088298863,0.49182861159551156
E06000030,7.649694545670519,7.734954311944019,7.8127706653353695,7.89058722179539,7.989380189124615,8.109149862342479,8.230949373000769,8.354102600318402,8.660631352330702,8.969867242642252,9.282486575935664,9.59916538104126,9.918551619465541,10.242673634384616,10.569502787602941,10.900391891554415,11.235340965406174,11.574349603020883,11.916742181705558,12.263194822241287,12.614383534291244,12.969632511260926,13.328941642032424,13.692987047386822,14.06109280961171,14.43461155723945,14.812190458669008,15.19450613276957,15.58155837647247,0.6765077512831226
E06000031,72.29137018782227,73.09918867344591,73.8300249769483,74.5684964972101,75.50053120001847,76.63302581730385,77.78250149230296,78.94935458500576,81.84215893197761,84.76658475565509,87.72320783541417,90.71282089123477,93.73571181280491,96.79290697464145,99.88485697188543,103.01247970875173,106.17656790522031,109.37740945097912,112.61603072054514,115.89317019874726,119.20951213526345,122.56574077977167,125.9632246316278,129.40201792598285,132.88383128703168,136.40861047962332,139.97749034857662,143.59173092294557,147.25183703302207,0.39635998996675736
E06000032,1.6392701533925063,1.6575753367720558,1.674241249998213,1.6909071632243702,1.7119444635262406,1.7376263625960566,1.7638546850503367,1.790356219196849,1.855927025332549,1.9220442548527135,1.9892543311418063,2.057010830815363,2.1255869655656165,2.1949827353925664,2.264924928603979,2.3359599685843215,2.4075414319491273,2.4802157420828617,2.5537096872932925,2.6280232675804194,2.7031564829442427,2.7793825450769942,2.856428242286442,2.934293574572586,3.0132517536276584,3.0933027794516588,3.1741734403523565,3.256136948021981,3.339193302460535,0.27321169223208436
E06000033,17.32730600626358,17.52102746326176,17.69618392615116,17.872954757708428,18.09654146206154,18.36802066698945,18.643535548015354,18.923086268853694,19.61644754326314,20.317342592694107,21.026040123876598,21.74254030052506,22.46711232051285,23.20002505428442,23.941009631395314,24.690872990607794,25.44907706360405,26.216429280289695,26.992660279076922,27.77803925783909,28.57283525073509,29.37758632608274,30.191754415564223,31.016146785370708,31.850494237628833,32.69533500437086,33.550668921882334,34.41703422219552,35.2944309053104,0.2691978733527603
E06000034,3.2094402928898838,3.2453720700820208,3.2778153252166686,3.310607432557065,3.3517719928354355,3.402355562669026,3.453287984708365,3.5049181111592027,3.6332957228747977,3.7634175956191376,3.894586024980724,4.027149863165307,4.161457962378633,4.297161470414955,4.434609239480022,4.573452417368085,4.713691004079142,4.856022704024694,4.999749812793241,5.145221182590532,5.292436813416568,5.441396705271349,5.592100858154875,5.7448981242728925,5.899439651419655,6.056074291800911,6.214453193210912,6.374925207855407,6.537490335734393,0.3488522057489004
E06000035,4.785151634172412,4.838562662786203,4.887009841157078,4.935854127547386,4.997604424569278,5.0724592862324736,5.148704025963686,5.225941535743481,5.417347601110377,5.610937760584157,5.806712014164821,6.004471807842652,6.204614249637083,6.4069407855383975,6.611649969556313,6.8187418016908286,7.0280177279322285,7.239874856299944,7.454313186793978,7.671332719414329,7.890734900151279,8.112916837024263,8.337878530033283,8.565421425168617,8.795942630449703,9.029243591866823,9.265522863429693,9.504780445138314,9.747016336992685,0.1985540097166976
