LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,412.6680427057287,863.6874908212465,1732.751904165411,3333.2131078067814,6140.180553326015,8598.401045242257,11916.356908442873,16008.459605916301,20844.32029301499,26228.24116000603,32137.092406384756,37804.65756776297,42845.27895740637,46923.00352974265,50008.21274839808,52139.45866064543,53577.42272323967,54346.754871733734,54291.7405740851,54072.29113256896,53647.12642450561,53041.49083952628,52084.46950109092,50750.2488310174,49193.84242461213,47393.97835534627,45327.81519997822,42971.52965672888,40298.682504628545,1.5104432182678125
E06000002,637.0499020558941,1303.8666246129765,2565.0950817659264,4858.951137106926,8847.494794016311,12389.58780644837,17170.489066702623,23066.872175052602,30034.948717937255,37792.73539760804,46306.902473055605,54473.398156988194,61736.519030064606,67612.18288823265,72057.71573487298,75128.66622111177,77200.65180887356,78309.19647056342,78229.92605852862,77913.71820793743,77301.09030748045,76428.41988296065,75049.43063115903,73126.92794450611,70884.27470031953,68290.81932272829,65313.64889030199,61918.43504480838,58067.08209544639,0.44022545220388387
E06000003,494.181721904972,1092.9917581347624,2293.9774232230193,4563.15224005294,8611.797822270988,12059.52989263245,16713.068025178454,22452.37180785666,29234.819190314327,36785.93897733894,45073.288778856535,53022.22937896419,60091.861549377325,65810.99809378298,70138.10211754058,73127.24265737954,75144.03040695384,76223.04351563286,76145.88496130098,75838.10082123437,75241.79323556388,74392.37066593046,73050.11799525001,71178.8303717293,68995.92129712312,66471.55575508578,63573.696627127225,60268.93140667432,56520.178323952285,0.7094326125606578
E06000004,1054.1700820997514,2086.7242285461525,3980.2733740885074,7350.377763304772,13120.751602571316,18373.642041702296,25463.67366654863,34207.95437989224,44541.54630341689,56046.27075433416,68672.70069582686,80783.53703386967,91554.67629942214,100268.23066386898,106860.91395650448,111415.10460734856,114487.84014831953,116131.80146263418,116014.24404545284,115545.31075189669,114636.78940778498,113342.62742643969,111297.59894190531,108446.54587430319,105120.71230080127,101274.6419998052,96859.52650586658,91824.45612145956,86112.93590721922,0.6130533192458739
E06000005,573.110674300272,1132.518872737876,2156.640599083653,3977.1155442697814,7091.4004705581765,9930.441273648888,13762.405753598154,18488.445669441597,24073.463971016892,30291.446815807616,37115.680154329224,43661.249534124894,49482.75011099457,54192.18321163711,57755.344786194655,60216.75786918681,61877.48566434363,62766.00091772234,62702.46443842213,62449.01910908742,61957.98863145937,61258.53016120613,60153.24931981738,58612.334593507134,56814.814223117595,54736.12048849422,52349.87372236793,49628.558509990995,46541.641091648235,0.21366682871232892
E06000006,1163.4914508383927,2101.2610639273184,3640.067000825851,6147.179490514512,10152.654867708883,14217.268182941529,19703.43616304312,26469.6386112017,34465.6279900312,43367.823623939374,53137.97912332911,62509.17548155532,70843.73332005422,77586.15997346824,82687.486814165,86211.45610504248,88589.09557790862,89861.17034671582,89770.20602026246,89407.35232750555,88704.35057789403,87702.94634597254,86120.5318613621,83914.42664011383,81340.94273060531,78364.90713086964,74948.55233698216,71052.48518099505,66632.99042706752,0.3859328705410963
E06000007,2087.1005922734275,3752.6877411938553,6467.694668855178,10865.262022236022,17855.94722874429,25004.57167692958,34653.35156366287,46553.386855491684,60616.305847833195,76273.01246466461,93456.23996109965,109937.79939361147,124596.17483531895,136454.3948749676,145426.33605393203,151624.10497986828,155805.77052202405,158043.0278313147,157883.04445812583,157244.8760965093,156008.47467137186,154247.25859119862,151464.19210039,147584.21214659663,143058.10617361582,137824.01362500785,131815.51142643,124963.31683142312,117190.54507874767,0.6998374282884618
E06000008,671.7570744923873,1286.0204161142399,2373.3039510893254,4258.267367268369,7423.531777826423,10395.541166902367,14406.978945080016,19354.366426055465,25200.963697910363,31710.170318904104,38854.0222271937,45706.15829548044,51800.31358231719,56730.31638277622,60460.361576860625,63037.057061818196,64775.5660304361,65705.69599768774,65639.18380511444,65373.86797979324,64859.83978544695,64127.621812595986,62970.57382379141,61357.4892058918,59475.78066900789,57299.7293994822,54801.72111112285,51952.95106767051,48721.45534310317,0.4743556029755109
E06000009,776.8776456468366,1486.2492621454094,2740.906315643575,4914.7438518469335,8563.446154570369,11991.819846973214,16619.231118966632,22326.31067939946,29070.676469004557,36579.398638197774,44820.21859734695,52724.52932127696,59754.46796338818,65441.49284483853,69744.30242596779,72716.65990341015,74722.1236038344,75795.07957350358,75718.35344620212,75412.29773678072,74819.3384650032,73974.68528997978,72639.96819825625,70779.18750045804,68608.53443268439,66098.34214114351,63216.754187634244,59930.54312500587,56202.83779585591,0.8395645741395394
E06000010,1341.7544393100818,2694.0535538128734,5208.0713757439635,9726.144141881598,17516.249775643686,24528.877012402612,33994.09478554755,45667.73987650714,59463.1220085936,74821.9696282804,91678.2976909402,107846.30668838284,122225.81660223613,133858.44177426057,142659.69768039763,148739.55864826005,152841.67056573794,155036.36528473772,154879.4255229032,154253.39886376978,153040.518539266,151312.8076425323,148582.68775163154,144776.52184886087,140336.5225349013,135202.00392083288,129307.81027130185,122585.97314861877,114961.07368754865,0.9998733222622282
