LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,7.67008685421385e-08,2.133954857459497e-07,1.0312849453487534e-06,1.0529282597393569e-06,1.0529282597393569e-06,1.0529282597393569e-06,1.0529282597393569e-06,1.0529282597393569e-06,1.0700150868898331e-06,1.0631803560296425e-06,1.0438152852591026e-06,9.95972169237769e-07,1.0434355779890923e-06,3.726447147883897e-06,3.770113483935115e-06,1.756108153071962e-05,2.8421089160292408e-05,3.724510640806843e-05,3.7756572100772696e-05,3.7756572100772696e-05,3.7756572100772696e-05,3.7756572100772696e-05,3.7756572100772696e-05,3.796541109927852e-05,3.796541109927852e-05,3.796541109927852e-05,3.796541109927852e-05,3.796541109927852e-05,3.817614863413439e-05,3.7970727001058664e-07
E06000002,0.05560464263599084,0.15470202555161808,0.7476346999967878,0.7633251189584287,0.7633251189584287,0.7633251189584287,0.7633251189584287,0.7633251189584287,0.775712291822882,0.7707574226771007,0.7567186267640535,0.722034542743584,0.7564433562559546,2.701504766483238,2.7331608749146192,12.730985729069012,20.603997531207494,27.00100886891933,27.37179824332864,27.37179824332864,27.37179824332864,27.37179824332864,27.37179824332864,27.52319702278307,27.52319702278307,27.52319702278307,27.52319702278307,27.52319702278307,27.675972154777995,0.27527050809896453
E06000003,0.14153417945985916,0.3937733111704993,1.9030041159058293,1.9429419784266806,1.9429419784266806,1.9429419784266806,1.9429419784266806,1.9429419784266806,1.9744718698905106,1.9618599133049783,1.926126036312638,1.837842340213914,1.9254253720578862,6.87631899613395,6.956895385430404,32.405021118014986,52.44471946817058,68.72745608434715,69.6712508354978,69.6712508354978,69.6712508354978,69.6712508354978,69.6712508354978,70.05661617561128,70.05661617561128,70.05661617561128,70.05661617561128,70.05661617561128,70.44548483699852,0.7006642547517781
E06000004,4.209128580331486e-05,0.00011710545852209383,0.0005659402586227879,0.0005778175026365946,0.0005778175026365946,0.0005778175026365946,0.0005778175026365946,0.0005778175026365946,0.000587194274226442,0.0005834435655905029,0.000572816557788676,0.0005465615973371034,0.0005726081850866794,0.002044969697394713,0.002068932558124323,0.009637029094641134,0.015596696744446123,0.020439069966145303,0.020719747995734734,0.020719747995734734,0.020719747995734734,0.020719747995734734,0.020719747995734734,0.02083435298183287,0.02083435298183287,0.02083435298183287,0.02083435298183287,0.02083435298183287,0.020949999831440986,0.0002083727019966082
E06000006,0.011420225079322497,0.032135982199954005,0.08724520787342886,1.6879358253868404,2.5266584021426652,3.514375078189185,4.211274394657609,5.600558054888679,7.613837501721334,7.953788387803493,7.9780895644257726,7.612509568572577,8.478189188248196,9.150123361519963,9.985127725459263,10.96049462322233,11.685413329129556,12.51749624014159,14.770998793584646,18.720537564621967,22.612576830318048,26.524667886560387,29.798819858139172,32.95996471875861,36.47314465711391,39.69829589550351,42.66423458325547,46.28935928605111,49.71502842990323,0.132793314875843
E06000007,0.05362692392480142,0.15090366964885982,0.4096847560301691,7.92618406986222,11.864645133920893,16.50275048453337,19.77523998171195,26.299017634052326,35.75294546688854,37.349281806975654,37.46339491253657,35.74670977806008,39.8117553253366,42.96701387254003,46.888015007879,51.46812845238674,54.87219098384595,58.77947360376229,69.36143754566788,87.90762325928931,106.18380364663821,124.55414293529694,139.92885731076095,154.77291456692254,171.2700529315103,186.4146703892039,200.34208138758115,217.36488832040848,233.4510947912004,0.6235688828465282
E06000008,0.09637604921173572,0.26170734702266313,0.6792696857622127,0.693584956670232,5.631950172869066,10.528377694013423,13.542447902520195,19.875846349882206,20.194613157003033,20.071017930712667,19.70204686364682,18.79937830230594,24.627508173675047,25.65619144371328,29.063427543355793,32.44021848937703,34.965150004604155,36.92936647201154,37.4366512833436,37.4366512833436,37.4366512833436,37.4366512833436,37.4366512833436,37.64351702914118,37.64351702914118,37.64351702914118,37.64351702914118,37.64351702914118,37.852600633811825,0.20162353391576512
E06000011,0.00016327266810684977,0.0006881970822933772,0.0030392120541118044,0.003103295183232241,0.003103295183232241,0.003103295183232241,0.003103295183232241,0.003103295183232241,0.003152889952725448,0.003133386391688793,0.0030759901977809243,0.0029350073137159654,0.0030743184639777828,0.0031450885283107856,0.004460743031383389,0.024607364337646348,0.040539544726188814,0.054207083056075175,0.05495156184307433,0.05495156184307433,0.05495156184307433,0.05495156184307433,0.05495156184307433,0.055255260150645094,0.055255260150645094,0.055255260150645094,0.055255260150645094,0.055255260150645094,0.055562301925822136,0.000557244601047269
E06000012,0.6052311502587535,1.6358585539422115,4.228402244341698,4.317863259010413,34.62323841178582,63.967364090620855,82.79799481088868,82.79799481088868,84.12621701847011,83.61044688288007,82.07409088606938,78.31307679999689,104.55527872531874,107.75031496348711,123.77479099914649,138.4838249721771,138.5869789992951,138.58971760178497,140.49395919973333,140.49395919973333,140.49395919973333,140.49395919973333,140.49395919973333,141.2698965718599,141.2698965718599,141.2698965718599,141.2698965718599,141.2698965718599,142.05496261895274,0.9128674966195376
E06000013,0.0383922044595326,0.10377235288457873,0.2682502451976406,0.2739256575928273,2.1962035519294982,4.057509140020717,5.251940985444444,5.251940985444444,5.3361911469778445,5.303475445159429,5.206023196049194,4.9674591572463145,6.632010814113982,6.834673768945183,7.851128487228998,8.784402011594509,8.79116307915887,8.791523785670517,8.912320515460884,8.912320515460884,8.912320515460884,8.912320515460884,8.912320515460884,8.961542581618321,8.961542581618321,8.961542581618321,8.961542581618321,8.961542581618321,9.01134372776769,0.05791104883194316
