LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,1.8076655112713658,3.2318800718036402,5.8412634723851165,10.327853667464542,17.815317967916194,23.972370432901492,31.618538376574218,40.72511940742885,51.18918852384969,63.84414622955986,77.3265200098779,90.75492476939831,102.85013326933739,113.64405855832587,121.95053915526677,127.56041353125923,131.26858245297328,133.36108149310294,134.56482442087432,134.41917601355692,133.79512539860397,133.02391425230843,132.11001704760514,131.0718655805018,129.8437069709851,128.43146282372928,126.9548554751646,125.30449763515048,123.48184006854652,1.5104432182678125
E06000002,3.1145288184715776,5.39369718385435,9.461520222222513,16.315795877000802,27.59137269543967,37.12686541381645,48.968886831054064,63.072218556392336,79.27854054598669,98.87779040770657,119.75900125338369,140.5557714453196,159.28816845558416,176.004326261355,188.868604987475,197.55754364375528,203.30007315442472,206.5412276515011,208.4055831653816,208.17910562550856,207.21295891771615,206.01802426402946,204.60244324330478,202.99564595342198,201.09437858258173,198.90562698822788,196.61906716883766,194.06284655432734,191.240815821399,0.44022545220388387
E06000003,2.28396659967398,4.279286717127067,8.05744756778419,14.710729010258307,25.99385763158529,34.976985113735175,46.13314586664695,59.4199804455013,74.68775827313125,93.15189406980315,112.82366922518152,132.41634470428542,150.0640845212021,165.8121038968915,177.9315498722314,186.1173488014965,191.52700678679832,194.58069804998638,196.33706711253595,196.12379066828396,195.21347435578153,194.08775846887815,192.7544126890954,191.24027617795988,189.44929723380247,187.38714045143644,185.2331642939025,182.82495304509695,180.16603322243753,0.7094326125606578
E06000004,5.2364189685128855,8.790560431826327,14.947871773062896,25.077027171882946,41.45004181813642,55.77528647686858,73.56537578945043,94.75258817020067,119.099116612262,148.54295919233127,179.91277897471778,211.1554156462033,239.29671665683014,264.4095247435386,283.73522436322344,296.78841092570565,305.4157767551835,310.28462493001706,313.0854027826176,312.7451950774714,311.29387617235443,309.4987308196636,307.37192899674886,304.95826751510197,302.1017851349922,298.8139573404453,295.3786831763853,291.53853032256103,287.29920172324495,0.6130533192458739
E06000005,2.8411654204972026,4.7618605447558275,8.083814737940173,13.540931140210786,22.35275010343372,30.0779261916054,39.67167744490418,51.097248801540815,64.22666875762532,80.10487964988863,97.0217135096801,113.86990626512417,129.0457242359642,142.58822750127598,153.0100381626015,160.04927585878607,164.7016876872515,167.32736103282832,168.83775670864023,168.65424038435205,167.87159063649008,166.90351666882464,165.75656662333026,164.4550251723901,162.9146362435923,161.14152064525402,159.28900288779187,157.21810653382454,154.93202147983965,0.21366682871232892
E06000006,6.30062601615978,9.761509973721543,15.165446951270521,23.252438330733117,35.35438094339204,47.57287674619647,62.746873395388256,80.81850653264159,101.58446299061062,126.69842027640496,153.45503670156776,180.10302377223348,204.10610693494368,225.52563123084988,242.00949258175208,253.14298282991786,260.501447057384,264.6543441310307,267.0431224233647,266.7529613705409,265.5150367605254,263.9841795274394,262.17008006277047,260.11145743116276,257.67506904418053,254.87050259733277,251.94065243725495,248.6648642609483,245.0491573906809,0.3859328705410963
E06000007,11.743341162101027,18.14837034629262,28.108523478128774,42.95231287465044,65.0843380172907,87.5775755464505,115.5110758247441,148.7796206690742,187.0077818729769,233.2401528647302,282.4966365031151,331.5529551173794,375.740786216077,415.17196436188226,445.51694275200913,466.0130443209692,479.5593838704071,487.20419369204643,491.60199429424,491.06780249265233,488.78885820726134,485.9703567470857,482.630972197847,478.84105721925874,474.3561697399451,469.1931195938791,463.7997797374694,457.76906476758626,451.1130954123152,0.6998374282884618
E06000008,3.149241711667609,5.166507799307919,8.574095459171156,14.061551645753564,22.788487432060123,30.664219352310276,40.44486496947111,52.09320410714623,65.47835368053298,81.66634049861673,98.91276204893563,116.08950247091721,131.5613233323755,145.36764266478977,155.992649219236,163.16875438780855,167.91208823157413,170.58896380584844,172.12873144720487,171.9416468764448,171.14365397854834,170.1568167802355,168.98752780001652,167.66066385894612,166.09022523563218,164.2822387264032,162.39385551355417,160.2823920865398,157.951872612591,0.4743556029755109
E06000009,3.4119904293030885,5.583943982602077,9.24360596127633,15.123076673975527,24.456516044684786,32.90841261254753,43.40464891844005,55.905765427377794,70.26987572633116,87.64214589442653,106.15118649590683,124.58466628571455,141.18873486847224,156.00537047288682,167.4074969542759,175.10966235743203,180.19994237044006,183.07209277857143,184.72435586047803,184.5236999272587,183.66734406163636,182.60865313364638,181.35350409530778,179.92960257756712,178.24459647726908,176.3043627464326,174.27765386445975,172.01166907885712,169.51060621249545,0.8395645741395394
E06000010,6.159082894242867,10.542437021667743,18.285729009696784,31.223739913872006,52.38057722412923,70.48317826373169,92.96486476094977,119.73900781403113,150.50569063235648,187.71441546833108,227.35652104371567,266.8380603263961,302.40063967089674,334.1350552057819,358.55782671532376,375.0528820932642,385.95501889107726,392.10819344615084,395.6474897931906,395.2170822556905,393.3830098001087,391.1148150592848,388.4274519393691,385.3771890507435,381.7676700604938,377.611849128126,373.2719108945746,368.4181984904429,363.06114103118136,0.9998733222622282
