LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,430.2476971125777,893.9720048503284,1808.3922654946723,3471.7833422351955,6348.351959542643,8788.840610788528,11822.767059885911,15445.75582857184,19589.41710214439,24635.925940700596,30004.816639921206,35345.62748624387,40233.35869115574,44639.62305630812,48242.065312986844,50966.382265824795,52940.16956235469,54268.22329166022,55207.03665648935,55520.617165249685,55601.3889043782,55579.05316213618,55448.6606738209,55201.603163353,54829.22655255518,54336.84679584862,53738.90933916379,52848.277993038944,51803.40632011214,1.5104432182678125
E06000002,664.188228736928,1349.5846340324827,2677.069720981222,5060.948094089906,9147.45255854626,12663.99441256232,17035.63364118892,22256.061285452488,28226.736348146973,35498.341157172275,43234.46982040045,50930.137422284206,57972.95679103905,64322.01923929118,69512.84288573219,73438.3586231854,76282.4236459155,78196.03987970216,79548.79115865662,80000.63691404025,80117.02238699971,80084.8377590669,79896.95325017744,79540.9631760491,79004.40040549055,78294.92123142052,77433.34100805724,76150.01445826633,74644.4423636859,0.44022545220388387
E06000003,515.2339423273155,1131.3161143155846,2394.1168341809334,4752.851913815336,8903.764616409626,12326.625831018608,16581.805152974823,21663.16078306529,27474.777582966373,34552.66756339562,42082.70580639177,49573.36129009544,56428.560133808096,62608.483985852174,67661.0241275582,71481.9645484148,74250.263766499,76112.90172775555,77429.61562704564,77869.42444847172,77982.70949889661,77951.38193678083,77768.50281073133,77421.99607331667,76899.72705907711,76209.14869742181,75370.52073530975,74121.3823533627,72655.91845225457,0.7094326125606578
E06000004,1099.0776277433902,2159.89171357802,4154.025192009499,7655.949065287387,13565.586300790115,18780.585002583703,25263.684430092766,33005.52958224283,41859.98436500014,52643.7053038689,64116.3118391748,75528.91441516561,85973.34917115874,95388.94918492774,103086.89194066181,108908.394584485,113126.11637929697,115963.99082998862,117970.10858748932,118640.19122817674,118812.78961851343,118765.06051443922,118486.4294520363,117958.49974019635,117162.78226708215,116110.631061245,114832.91607586785,112929.75459390937,110697.00519137185,0.6130533192458739
E06000005,597.5251429894241,1172.228676901912,2250.784946444714,4142.452875316752,7331.82119659979,10150.382560415173,13654.31708827033,17838.568560164822,22624.15447559664,28452.455118103033,34653.078988407644,40821.27247721103,46466.198419308625,51555.067600145936,55715.59107143664,58861.95096451382,61141.511965485144,62675.30402583065,63759.554655103995,64121.71573405998,64215.000388945584,64189.2040797998,64038.611741500994,63753.28045392407,63323.21741975354,62754.55902069753,62063.98958988162,61035.38382561473,59828.645186251146,0.21366682871232892
E06000006,1213.0562631237603,2174.937983847491,3798.967685503543,6402.731352124874,10496.861726685396,14532.154931458275,19548.687195530252,25539.21910406251,32390.67273921719,40734.96632594832,49612.30885195913,58443.22182548966,66524.97995142406,73810.64011918385,79767.20119304664,84271.79844058436,87535.41314938822,89731.32054409267,91283.62672485613,91802.12751241688,91935.68191545655,91898.74953907472,91683.14875895959,91274.64381857004,90658.92876168556,89844.78910543706,88856.11074392198,87383.4710710311,85655.80085574884,0.3859328705410963
E06000007,2176.011386430719,3884.268897141775,6750.030656291612,11316.955039404806,18461.320000686057,25558.37821639319,34381.18711792126,44917.014616117194,56966.985462168625,71642.48366973962,87255.47926278929,102786.81753565825,117000.58228529863,129814.21213638753,140290.29366517658,148212.73876347358,153952.6099804381,157814.65447585244,160544.76804557757,161456.67893696958,161691.5674143347,161626.61255392293,161247.42574097682,160528.96909655194,159446.08220505045,158014.2169950416,156275.38213123824,153685.3820233308,150646.84754017706,0.6998374282884618
E06000008,700.3736013618973,1331.1122087057297,2476.9064261116264,4435.293062913716,7675.212693495826,10625.783663104283,14293.827801668194,18674.052049646023,23683.774665508936,29785.048432969255,36276.08334943937,42733.168657159964,48642.47925735841,53969.690082429166,58325.07477742169,61618.796546418336,64005.12280349062,65610.7510309119,66745.78373432324,67124.90665745261,67222.5605010607,67195.5559512843,67037.91041700392,66739.21556444379,66289.01000072644,65693.71823279819,64970.80545735434,63894.024045771446,62630.766757176694,0.4743556029755109
E06000009,809.9724415948431,1538.3618748268248,2860.5551817979235,5119.061126174105,8853.77346125984,12257.416939566834,16488.70485418973,21541.53021241625,27320.516799494973,34358.66722270585,41846.42714361195,49295.02473539275,56111.7341252223,62256.960608219626,67281.13246709533,71080.61972776966,73833.37565781263,75685.55585611335,76994.87695903375,77432.21538091336,77544.8647972131,77513.71359325422,77331.86138780187,76987.29988875214,76467.96371361005,75781.26201974238,74947.34351736393,73705.21780469938,72247.98221510708,0.8395645741395394
E06000010,1398.9129208560248,2788.5149210474005,5435.420435176849,10130.481606398615,18110.10533976249,25072.146893879395,33727.10866354076,44062.4987405251,55883.22731996698,70279.53297033707,85595.50243393991,100831.36723383226,114774.72440942812,127344.58407669685,137621.36497899584,145393.09085163262,151023.76494338564,154812.33787565838,157490.5114994259,158385.07498159847,158615.49400463267,158551.7750535565,158179.8013190764,157475.01326950704,156412.7282169967,155008.102495563,153302.34795059852,150761.6207341747,147780.89290949077,0.9998733222622282
