LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,546.6860661530582,536.6281233756483,534.8656855132625,537.3238404566571,540.2927516616553,550.4502721930093,557.7882338376579,562.4520713508986,559.6547501706209,557.7958551120604,557.7248028649778,561.9722047890501,562.420406400202,568.7376891624017,573.8361435786845,582.8893928706937,590.3209088640613,598.702807375644,602.2028468678712,609.0191266305867,614.2241794506167,616.889451354268,616.2344467783074,616.3035306903655,615.8909700579583,615.340731882126,615.6170888032964,615.3287493435819,612.2824683437608,1.5104432182678125
E06000002,251.69963501763982,246.97965125537695,246.14375653891247,247.3785231993426,248.8408191294612,253.73589277040153,257.2541851569544,259.49655042662926,258.21471593273225,257.3500862926369,257.3271806763091,259.3348985223329,259.5263388442501,262.48979806935847,264.75094445931876,268.94349510516514,272.3580890991759,276.2316785720544,277.76088482998153,280.8248750210421,283.20144280134195,284.4239778076865,284.07044867272066,284.04966020254835,283.7949145070306,283.48256843190705,283.56117480240187,283.3613663608975,281.8653520236476,0.44022545220388387
E06000003,220.311578034398,216.8244947867936,216.44304966064416,218.51432305378825,220.4848053050326,225.9993813202326,229.90357336113215,232.44404506079064,231.47291256749267,230.80335876409066,230.95948837088133,233.10925284960086,233.4118084924235,236.56891958079592,238.73494236012684,242.9476677133254,246.30620933307017,250.08119737381483,251.49211171792066,254.36061232696088,256.6547825212705,257.90416670220947,257.61242875458095,257.6047308649572,257.3772567845966,257.0854836343496,257.1549361768597,256.94368398190363,255.49976351037574,0.7094326125606578
E06000004,494.4266760304805,484.5766819056405,482.60396799946125,483.97624107419597,486.10228609120776,494.34818394652314,500.3462151938283,504.1131676803766,501.44081339895143,499.6636712341975,499.43690783151885,502.9563892712677,503.2077324615718,508.4338054365777,512.7516679170619,520.4325975384628,526.7789763911484,533.996904964008,536.9859586438301,542.8719015075523,547.3422956092863,549.56898970641,548.8939469631825,548.8784588476286,548.4269703558114,547.8733327450212,548.0605951451636,547.7500175302117,545.009727829008,0.6130533192458739
E06000005,207.95212382203314,203.75002325937064,202.89484132667454,203.44858803335606,204.33198840606013,207.79643949688952,210.31458464292473,211.89486004959298,210.76490386162615,210.00965446978515,209.90787682024686,211.38176125215952,211.4765927407799,213.6598131438238,215.44086417660444,218.6492827006017,221.29673064729792,224.31622402220634,225.54632079456542,227.99012442143612,229.85326482588968,230.77901615922679,230.4789875498518,230.45732075230958,230.2491716012095,230.00017951087935,230.06513458567673,229.91765206685665,228.74558257455192,0.21366682871232892
E06000006,258.71799363246856,253.63193087889388,252.63761617092746,253.47533684757644,254.69679577010407,259.1642220298614,262.4053979738147,264.4470323487975,263.0684507521877,262.152342514735,262.0569908188972,263.94674818497987,264.09503224192554,266.8998062693179,269.1895329116576,273.27695758675986,276.6457690287681,280.47116297825613,282.04620026873783,285.1429923953575,287.5097407661348,288.69735209022633,288.348007197401,288.341813604523,288.1016118672499,287.8096955259053,287.9084052026118,287.7418438420812,286.2917412263098,0.3859328705410963
E06000007,567.8535181022309,556.438421981102,554.09266607907,555.2481403986775,557.4170344410118,566.2705148580943,572.7515937367391,576.7962565089362,573.6753693125177,571.6299998672489,571.3061562544722,575.1728507715056,575.4343557128531,581.2113681708794,586.2315280700659,594.8688494902384,602.061433282553,610.2227540753378,613.7351853059251,620.5207451824559,625.6169319050953,628.1268545115211,627.4152281846791,627.4549426094903,627.0062525328054,626.4507547563599,626.7245091217543,626.4551840314168,623.4617465426552,0.6998374282884618
E06000008,318.809911891416,312.6558317644548,311.462858503185,312.3694297596451,313.74477405784353,318.98584061656925,322.8094277581588,325.21211048763655,323.5033403894892,322.3863705160642,322.2533430509133,324.51902269662503,324.7152162793123,328.1065123214005,331.0191485130264,336.0242979369623,340.1791307283697,344.87541611949473,346.90710734172154,350.8059853649106,353.74312533200657,355.20966675987984,354.84165957116943,354.89218454467317,354.6664018694909,354.37823202406923,354.55508897184245,354.42470716171186,352.7503038309198,0.4743556029755109
E06000009,265.01023695629397,259.830123533853,258.8206870608792,259.64541932754224,260.8647469440509,265.3704101585998,268.6452717074601,270.7064027369726,269.29173642954754,268.35730105853025,268.2545943256272,270.1735590872521,270.32915838832594,273.1845175049745,275.55236945890607,279.73144205411467,283.1828920184023,287.09582264360864,288.73297356318074,291.917441992892,294.34854114474206,295.5639507932381,295.220568882415,295.232322786453,294.9983641251261,294.71627042821524,294.83101092001425,294.6793295869531,293.22212534110486,0.8395645741395394
E06000010,564.239896000954,553.2310620062694,551.0937210916533,552.9003253936646,555.5084243178076,565.1794664855497,572.2023680891775,576.6223328420028,573.6195491176684,571.627075336153,571.4158354020324,575.5241851989452,575.8568743273837,581.962654579761,587.0017081288594,595.9239250481127,603.2824737198591,611.6303661327108,615.1045486749856,621.9176626968851,627.094056455021,629.6912034796997,628.9566054549773,628.9691397744879,628.4870496810372,627.8812274020981,628.1215224128993,627.7893510416804,624.6691166039415,0.9998733222622282
E06000011,722.2600945747586,707.9434210806339,705.1257130442596,707.4777534683789,710.8712362061307,723.4442415146355,732.5509371071463,738.2864906020163,734.4319525471359,731.8564229337295,731.5844619849275,736.8750562900167,737.2634164084059,745.092795656756,751.4066494489922,762.796699134936,772.1617282670138,782.8247740505478,787.1377226742245,795.7543657014296,802.3248635211929,805.6268013598167,804.5989713540337,804.539742737376,803.8435911120567,802.9803327748358,803.2162081978768,802.6976791525356,798.5782441740787,1.8184888292115435
E06000012,405.5580192837568,398.00108188796287,396.69553036865784,398.9421695674929,401.54661313359196,409.8149643966636,415.736536856137,419.5196140117884,417.4917485108716,416.1216577332045,416.12686060428643,419.47041248067023,419.802181189893,424.72395763317337,428.3936806509758,435.2758317311339,440.8580416413702,447.1880972880313,449.628832404648,454.57850418588015,458.44677629051245,460.4527823332725,459.8576466844335,459.8047539919181,459.3719228034157,458.83233974009727,458.9335488186963,458.5729707547263,456.0857330180705,0.9194266203456104
E06000013,417.946771009793,409.5928472560537,407.9606981282448,409.5880410520317,411.77963910197747,419.5164340199187,425.08624801743827,428.60961348262833,426.40471852903624,424.9071198972766,424.78641497571317,427.96899970091005,428.1904754200934,432.86355575910136,436.40927492026657,443.09417922143706,448.54583356063495,454.7796226445624,457.1662621181829,462.0481147911808,465.8475050905778,467.7711792878616,467.09678547409993,466.9899186193659,466.48706495543115,465.8927598848322,465.9571002541936,465.5577214291068,463.0181164042095,0.8768010404386926
