LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E06000001,339.3111806651607,363.40070444047933,393.8191664210861,424.15423904191914,443.07080144490476,456.8793307642953,469.9016092840029,507.9198376126488,524.2283953513562,559.1685397379589,607.6757622386368,680.949470875469,639.8318276263439,761.3399708579483,800.3852055084674,809.4512130842259,821.6274724745713,837.4157880080196,895.160109241201,978.1343652455901,1072.6346365609986,1174.4004672876554,1218.9896045296928,1255.3896977946558,1289.8528135268361,1317.9896711052202,1343.2551631794322,1366.3777906417947,1387.385814373109
E06000002,75.36111433992059,76.91515228079083,93.48202915919087,101.18853059455603,107.11687817116119,113.65303256717145,120.64102851925016,128.30838586270758,136.50744400247552,146.68318761955572,158.5459044062754,172.92926068372023,201.02790443972845,219.5651855716406,235.03233553983102,244.83417315750992,250.62827394857385,257.5145871506405,266.45087901341424,276.28726676292524,294.7981326941667,305.4296257745135,312.83540220920236,319.63979967521186,325.8223793133165,331.59376681425897,336.8399215986751,342.58903572372856,348.44657988643894
E06000003,83.9399612383491,86.81364944668309,89.85689256184534,100.95683026061204,107.7439762245483,115.39153947501802,123.42131307606175,132.14230545836693,141.3497357071126,153.10556717403125,167.03988086682756,183.42537027910606,195.53609730821563,216.5530542563058,231.76572890541274,240.51458350237996,245.28387111537677,252.06545588436248,261.78989556034486,272.68918306313594,284.4092273461722,296.4990107163396,303.3215576695827,308.725010983281,313.91862987001235,318.8193872372777,323.43868490855556,328.18196990433694,332.91250093993096
E06000004,168.95505047964133,172.87716470275896,213.58148973520127,227.49329469880095,238.58919898248303,249.09895626017746,259.8610509690345,274.71981161989,287.8295236455005,307.3450334465681,331.697506027398,364.8303816904595,406.67369173917194,455.752037036881,484.4445922261398,499.4604882384943,509.98760842336964,521.9069700727966,545.35878117158,575.4024279016526,626.847239463752,661.851022215925,681.4950741890727,699.0777639005979,715.4240757584861,729.881323976038,742.7488397698619,756.1606710080956,769.40741035473
E06000005,55.076373822715524,55.2555178173891,74.03006782244238,78.42114217612016,82.68276395615929,87.26278314196661,92.20298704816103,97.72395597081736,103.67027533551442,110.95442313855175,119.36837197354605,129.79542598162334,158.53266688689502,173.56813971302054,185.8958151728217,194.07581312734408,199.1126817851308,204.57400891657792,211.31060661859777,218.6439061344187,236.13219996870092,243.93885409860195,250.07334642340248,256.0779168715065,261.37714144025716,266.25830153709364,270.6287111674215,275.54174438449843,280.5752665482316
E06000006,126.34520330015798,130.3667321266143,127.33148669178193,130.41570321065424,131.8381994570069,150.47021102616918,182.1310356462124,202.65495727152876,190.39636558262592,197.3620922074581,209.98455862794586,219.68106629836672,231.2586553227505,234.78385575642568,248.81315891917026,257.6462423702271,262.0242703221454,266.585249853834,271.4694934838547,276.1489011868733,280.76681271141877,285.3201517585917,289.70785736943606,294.0576090876946,297.6909601578739,300.9537198031961,303.655191801355,307.07638030755106,310.68558742599396
E06000007,219.21421125097655,233.19613131095528,216.87075148415147,221.25902621817903,219.55419311565305,224.49880486042446,223.58863486247236,231.44782069856618,134.5411271171121,144.66590885581317,156.94879023253517,172.08955851189907,190.0876425455966,196.4182007374998,218.79545909871857,232.35351309264226,238.02483865202018,243.8371490451782,250.04833059812623,256.324285003507,262.7692756103917,269.29502111872796,275.9478851258234,282.6486467678497,289.4348493595697,296.3058457581142,303.1207206701578,310.18619233157796,317.38687118992533
E06000008,89.43395681346209,113.97832237348703,131.76514760921245,138.28971749042228,143.4894899388827,176.84872328651124,194.79704605704114,203.80150710996708,213.35040164530986,226.14835029184923,241.776036021197,262.32673342514767,269.05669115451155,300.0865061143711,318.8745297353942,330.9671516498031,340.4075238216155,350.98282325451146,367.14935648257324,386.7425383237188,407.6898246239565,429.8928504556002,443.7382581365191,456.6910481632083,467.18953556237096,475.6252451038,483.75690215202354,491.60856260716923,498.8438902130715
E06000009,75.46454160139055,68.18439732416856,77.83099428103188,82.10213912453776,85.58829109122317,91.15292508862004,96.94340195646045,109.14283492842405,113.06584032852007,122.06597256329592,132.99122636657376,146.41754303621326,155.89594722339064,171.39346969743238,185.1108354194403,193.06515004969634,197.2056026744945,202.491501233277,210.1290201642244,218.96823585562353,228.44831917194915,238.4396973139258,244.64491908139112,250.05703218115264,255.3045906243828,260.2832085490303,265.1901836300178,270.0333518033708,274.8045972782058
E06000010,261.2011293454592,294.9525639229681,309.0876049954198,331.548102961823,352.21802221165234,372.80761110186114,393.5876108436761,419.0082314589356,436.850626664585,470.4689297321869,509.93532800225717,557.0640948117788,582.9500949680393,641.3812017899097,687.0498456590792,717.4903212989014,741.7258921082433,768.7799862876212,806.7772658296508,849.7561481469004,895.5690043429208,942.9118565172826,974.4642419778744,1002.905080968736,1026.7935038450519,1046.5671467785633,1065.7145315556259,1084.6360800563054,1102.4761769448105
