LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,46.54401939461686,83.69872275670244,132.8742954329668,184.62706460059505,237.30528844882096,303.4235543455149,368.8891800284002,434.03658609233787,498.9124716055888,564.2955987875682,630.488283237896,697.2721125005232,763.6336459090195,829.1357054858343,895.9646678750024,962.40062140332,1020.7604217701366,1071.2032365279185,1120.0626965919428,1163.6675794341413,1200.217493825314,1233.1322663095875,1263.0482784463898,1292.029175257639,1320.8626467244399,1347.6199643903562,1374.0256558016843,1400.458893325669,1426.838780514763,1.5104432182678125
E06000002,41.45165692682937,74.53339070208044,118.31323778314545,164.3792793143087,211.42380163927396,270.51594434703304,329.10681386116096,387.49568127043847,445.72352351883274,504.22869805830425,563.4792233275672,623.2802789319836,682.726745169113,741.4268420194251,801.3021132478,860.8431682368986,913.1767193192094,958.441550626932,1002.3038239569398,1041.4047195810995,1074.1977888357799,1103.7419203342688,1130.6067735868526,1156.639592545272,1182.4455570883276,1206.3933906533316,1230.0265040777965,1253.6827741282466,1277.2924587666298,0.44022545220388387
E06000003,28.329725298358117,51.001888042195986,81.0602189758249,112.76117547771234,143.73681232609835,182.2445555883835,219.68200043353443,256.25048474947533,291.97704258390945,329.4677050528873,367.24806037429124,405.18720668212853,442.69440495576146,479.51834604464744,517.2063392639101,554.5208053392681,587.0444400868473,614.8942916356012,641.7243276356763,666.0376061087874,686.2650927329096,704.37161706333,720.7280186476881,736.5154025361121,752.9979739924935,768.2993166642442,783.402688728409,798.52242038997,813.6150509426324,0.7094326125606578
E06000004,74.13614129587273,133.2634038425297,211.47698800129473,293.72901951887866,378.751818148114,485.84440833685517,592.5788079609788,699.4928070709155,806.6602537674069,913.1545700565517,1021.1437128607307,1130.2775625361674,1238.9164250821914,1346.3472546104754,1455.8306950091292,1564.8222910568406,1660.8203986301755,1744.0570486678191,1824.8291097972606,1896.5317524747804,1956.784003736235,2011.1501525676238,2060.6632026634916,2108.6870377968025,2155.675697664642,2199.2742254114423,2242.296234179773,2285.358635534162,2328.333036225217,0.6130533192458739
E06000005,38.244291055298596,68.75037701724946,109.10773794477876,151.55406914200785,195.51069299233535,250.9041988038476,306.16208564490296,361.5620912575477,417.14244489398726,472.26359770755005,528.1698359145015,584.6802607065256,640.9468552430955,696.6005485009011,753.303810282148,809.7611244334129,859.5026393758703,902.646903795562,944.5221793235371,981.6588801651789,1012.8704098164775,1041.0367585415552,1066.6922013070073,1091.5781601561014,1115.8715494590804,1138.4087953644294,1160.6462980279998,1182.903359028521,1205.113642099497,0.21366682871232892
E06000006,41.07265504330566,73.34832446782558,115.63033963910844,159.53476586871648,205.5619384482393,263.490291639192,321.13918176771455,378.79997526732905,436.51270778007864,494.2623339729368,552.8498060004265,612.0861787397179,671.083721286827,729.456256267307,788.8924705775989,848.0800217085314,900.2423726254594,945.5023092759959,989.4396426010726,1028.5831155612545,1061.535679045401,1091.3113882510067,1118.468686940259,1144.831996033474,1170.5368939245254,1194.4095201783834,1217.9769680273391,1241.5746741271787,1265.1327581865396,0.3859328705410963
E06000007,88.72036400721855,157.26217046866873,246.03128111436178,336.80250885710143,434.67206362031607,558.0610412797565,681.2519224962579,804.8610706230694,928.9751062876774,1052.5427695321714,1178.052479336528,1305.1041859415311,1431.8066482398654,1557.33525027825,1685.248670997092,1812.7859467254007,1925.4526054591022,2023.4837741582126,2118.80236233277,2203.7955606020237,2275.6074910741063,2340.6826283073638,2400.2073603192302,2458.0912609229954,2513.97908734338,2565.9622087870775,2617.3196157342722,2668.7707952791743,2720.166290234773,0.6998374282884618
E06000008,39.43112426601902,70.65749403119129,111.77375009203938,154.7542971836152,199.89573655128086,256.8598310792859,313.8294655958715,371.08849935706775,428.6763678550364,485.3898225553214,542.9264118689447,601.0999938028903,659.0397340001263,716.3654658604444,774.7624962242256,832.919220187587,884.1802288711494,928.6654123710962,971.8550068366495,1009.9975457127979,1042.0398597617595,1070.944639208298,1097.2621897314768,1122.78506473046,1147.6261003131576,1170.6543649511405,1193.3680134215524,1216.096057115262,1238.769717099597,0.4743556029755109
E06000009,58.94946686349167,105.13531336119797,165.52099535618436,228.0593209192645,294.58277966092703,378.52916229999124,462.4836607299389,546.8635385441172,631.7284048272902,715.4139627386551,800.3378783968758,886.2272933153571,971.7973938408073,1056.4884702571333,1142.6770500188663,1228.521968014918,1304.205356115301,1369.90128404172,1433.6941989334225,1489.9937201460718,1537.2950681079515,1579.9704152663223,1618.8305011449452,1656.519394442643,1693.022822561656,1726.8458008502998,1760.1983431225672,1793.5657177023108,1826.8466171309183,0.8395645741395394
E06000010,103.2099455368319,186.46070564529703,297.38661412545355,415.1303201105201,532.4944287949721,679.4700823536351,824.3702736574105,967.9482201644356,1110.3039353181966,1255.3751727516255,1402.1450849289297,1550.1250843429498,1697.0632328603056,1841.9861651296028,1989.3821832988594,2135.743780066936,2264.029676482637,2374.6195647617606,2481.5800013736934,2576.9103673330314,2656.5284135056336,2728.0198240151517,2792.8042371425836,2855.4548468397616,2917.975177717265,2975.857448930227,3032.9129449548286,3089.9767754330546,3146.874631966579,0.9998733222622282
E06000011,130.4537201785571,235.67093493282172,375.85691214674995,524.6490350611449,672.4067480362087,857.2667120231616,1039.1844311111008,1219.1106257547312,1397.1711500347417,1579.3769680326961,1763.637595451532,1949.336329813275,2133.641908166584,2315.330371256187,2500.1660601756207,2683.635237206477,2844.3290521764243,2982.7366654541042,3116.534660513025,3235.9480391478237,3335.608460585991,3425.0454729533385,3506.043772325687,3584.3474512254984,3662.794844632699,3735.418941380029,3807.0035689360066,3878.5979908009967,3949.9816535658906,1.8184888292115435
E06000012,61.689603915462044,110.01581780638008,173.19360064134622,238.61647418790454,305.3771874400623,388.7628086077594,470.56231505867936,551.2064892361248,630.7534452317653,712.4380341747922,794.9141321863398,877.9013218556252,960.1228205140494,1041.028767427377,1122.6906551851064,1203.5202519594634,1273.929778973495,1334.1752697298236,1392.1918673622672,1443.2819039916508,1485.4018479576653,1522.8279275236353,1556.37462660394,1588.6041526862894,1620.983534488105,1650.6807427309777,1679.8180016339875,1708.8585556144692,1737.7064169929781,0.9194266203456104
E06000013,63.818532878376914,115.20154581506884,183.58471768530973,256.0632461006885,328.27587930988597,418.6505718839866,507.64351577373367,595.7187504663826,682.9387040338522,772.039200189334,862.1533385928058,952.9796014207924,1043.134438065099,1132.0187823816043,1222.3897790176118,1312.092967240826,1390.6612021217177,1458.3334720780063,1523.7509829222033,1582.0535152445286,1630.6927968113357,1674.329742769156,1713.836394288054,1752.0207960995012,1790.2155789480596,1825.558018543919,1860.3850222902065,1895.211217700373,1929.9279156837626,0.8768010404386926
E06000014,94.80799142034441,171.387682607974,273.5156620542846,382.0430020619349,490.08588227006413,625.3994855503438,758.8202574384838,891.0425483058722,1022.159402711221,1155.9027905333064,1291.2548755301773,1427.7668492152213,1563.3648010073823,1697.1519261970939,1833.3608605957975,1968.6776086977566,2087.3893446758557,2189.83674025576,2288.9830095816064,2377.500447979919,2451.5627510363106,2518.161822304787,2578.603283485305,2637.106453687942,2695.1870500536174,2748.998472678238,2802.0615198832534,2855.145448445732,2908.0912534918193,1.4223572036839123
E06000015,87.83303297698518,159.24554709890222,254.8772346039385,357.03262058152785,460.79366084108204,591.6141354778633,722.2320314526454,853.3004257661238,984.9112483655304,1116.2778950417467,1249.788464559737,1385.0207447184143,1519.9684996105468,1653.755274942844,1790.255439622617,1926.45693596704,2046.9500585679816,2151.967336115498,2254.1759665874115,2345.190358100269,2422.2193344281677,2492.1139644892323,2556.132981407097,2618.435279355617,2679.467612919982,2736.4042801475007,2792.7365391699173,2849.2322754288134,2905.7317554412166,0.41597261190799556
E06000016,114.70836646437915,207.64190765993754,331.8159924714792,464.0881170833325,601.5079417550156,775.5390951103515,950.7348278286456,1127.950209080382,1307.3089349110696,1482.9459762284068,1661.7305147386746,1843.1078087879964,2024.4111012729743,2204.4698710992066,2388.3243270031326,2572.068050639245,2735.1097016108206,2877.709635786571,3016.7709988089177,3139.545535786775,3243.6662769759464,3338.2937517903533,3425.105148969321,3509.667870875563,3591.5492514285,3667.9442532293187,3743.5317197112026,3819.34281135833,3895.160925051709,0.5401574039695574
E06000017,14.860463139644093,27.010053168223163,43.33672724758523,60.853100478536184,78.12520276755554,99.77624142074251,121.16103517050018,142.39026583837537,163.47866287124924,184.9722434789188,206.7477650381604,228.73376014570385,250.5982954671477,272.1974189418536,294.22856765951644,316.1446500369715,335.4207931437162,352.106670769908,368.2831440907598,382.76410704893965,394.934895471203,405.9182796135382,415.9227051710874,425.62713661502613,435.4061347972552,444.51328802058964,453.51633946761694,462.54001189333474,471.55823218138323,0.0709101824450829
E06000018,109.51867455388864,196.10097253842454,309.97813925070454,428.8458602956795,555.0434374674069,714.6268907840097,874.8458061762358,1036.487849646074,1199.665776226266,1359.8806996107182,1522.7551475280281,1687.776616523854,1852.5003776361968,2015.8579629499127,2182.15715178429,2348.0796106212956,2494.8431320586255,2622.7330324096783,2747.1911937054733,2856.7552660019564,2949.187352409282,3032.8486233535364,3109.282559137098,3183.556841962819,3255.62935274391,3322.6319642165276,3388.8109113489295,3455.0994172417763,3521.3014426387595,0.8341066017559235
E06000019,79.8977345363384,145.90309456538486,235.17138566810323,331.70808947602916,426.11648645236676,544.5407008059946,661.6587290136271,778.0741153317757,893.8682554685528,1011.7997455823335,1131.3696020566542,1252.1894764529536,1372.4429520376793,1491.3404056552383,1612.7695914584453,1733.6774483136,1840.2117781264499,1932.6259475174807,2022.3269517835065,2102.8466498960906,2170.7458397730666,2232.1811231540946,2288.289271292196,2342.8008813918473,2397.2805806506544,2448.0903143729274,2498.354032254414,2548.758612218157,2599.161176416749,0.31397098553066016
E06000020,65.79307647785431,119.65733019903601,192.10185699675182,269.90783710193057,347.2906955670361,444.53360921126864,541.0290854103846,637.2704275963993,733.3251510678904,830.1222416261916,928.2756349487818,1027.4652725741698,1126.2020845419863,1223.8372023974246,1323.2873593774013,1422.2810817260688,1509.4543323100252,1585.02029419374,1658.3382008306933,1723.4142322186665,1778.0786129854118,1827.3892118036033,1872.2845387402426,1915.8227839607696,1959.05529566986,1999.2309492924426,2038.90416919892,2078.638245185616,2118.314131225422,0.9481119756098199
E06000021,93.9884734014927,170.9367598033941,274.42713392344365,385.5761776035404,496.12154103100556,635.0372305458009,772.8871091251614,910.3727511167398,1047.5916096511655,1185.8718694771062,1326.0884039482662,1467.7865787765058,1608.8365359485229,1748.313573134319,1890.3839219093963,2031.8007614555477,2156.332633468087,2264.2824804843112,2369.0216657624705,2461.9853379169836,2540.0761630585257,2610.5189017854286,2674.6545268137274,2736.851672374847,2798.6113812591148,2856.003337840741,2912.6791682497797,2969.440986715256,3026.12034483943,0.44096439198797377
E06000022,71.56144449178272,128.82901702401773,204.7496919018917,284.8165769479135,364.99046984939025,465.28368748023223,563.9576993047034,661.5279133467096,758.0630688026024,857.3620767086504,957.880614228381,1059.2865453743213,1160.0407756147044,1259.4782725536215,1360.7857948377161,1461.4652221323784,1549.8502813269154,1626.1875477334577,1700.0994850085403,1766.1201321353042,1821.42258488331,1871.1974652815186,1916.4123174462395,1960.2009938472181,2004.0434386147574,2044.7414347182523,2084.9102143792907,2125.123660914894,2165.2619227562577,0.4453149813890796
E06000023,168.61564865093362,300.731576811005,473.4711924611687,652.3789435878333,840.0017602571554,1075.9555438243774,1310.433205157829,1544.6241993269027,1778.6936902864018,2013.7853050445365,2252.2378683935117,2493.2801831941265,2733.2955641917715,2970.712000827457,3212.027777346119,3452.2193962205124,3663.7079596707113,3847.0127845115917,4024.8529720174747,4181.815662893956,4313.447397611971,4432.030352951966,4539.850059728219,4644.3266371898435,4746.610696106628,4841.376392372141,4934.821570222584,5028.306102418047,5121.545137799023,0.6661477152511196
E06000024,82.07142756485409,147.0953054471372,232.74052401015027,322.3051484071911,412.24014372059594,524.4955983112658,634.4746178115262,742.7587120814171,849.4243837580544,960.2531016018083,1072.3448718821328,1185.3249040236278,1297.4701201099506,1408.0373420720568,1520.6378275571785,1632.4364224829676,1730.4087506403753,1814.847138365723,1896.5031629051157,1969.5735778543005,2030.650382195606,2085.5286153424686,2135.2918168878273,2183.435062290642,2231.823212048739,2276.6898586236493,2320.9484001734904,2365.237770198356,2409.424687972729,0.7351217396323261
E06000025,106.91131331127222,190.603027934417,299.96153474087845,413.1328458536353,532.3035079463031,682.2809140622755,831.5222303666866,980.7816065479711,1130.1642873158553,1279.7435526559502,1431.5068325466054,1584.9650305782884,1737.8196550406449,1889.0706617066057,2042.7782434606006,2195.809605930333,2330.6207153873215,2447.535010726196,2561.001927110843,2661.038811000384,2744.9681447994603,2820.6037236529887,2889.398535577511,2956.0742172075834,3021.1813155396558,3081.5030918775237,3140.984498520271,3200.491156300596,3259.8417432431697,0.34885364715389977
