LAD22CD,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,LSOA_fraction
E06000001,-5.923155817163196,-7.257714914486522,-7.540072521415772,-7.821643685666535,-7.846316843154144,-9.290457856721916,-10.491611199610634,-11.980504048869468,-14.193764944982576,-16.472579594722326,-19.150289154809062,-22.102614492732684,-25.105797188947,-29.001591366620982,-33.02928069177804,-36.37197245046811,-39.38749194247651,-41.65633021349124,-43.702983381394475,-45.68710379176445,-47.685921087531035,-49.73565840191642,-51.56472100309158,-53.30664078291509,-54.558714250676914,-55.69890837254016,-56.4341020644796,-56.94862175031975,-56.30214447333899,1.5104432182678125
E06000002,-2.744685940975178,-3.3633200664365237,-3.4938018120508803,-3.624558828173336,-3.635670632827338,-4.304913059628002,-4.8617167635320335,-5.551642528959873,-6.577564823524768,-7.633247125857698,-8.87442069286257,-10.242500599287826,-11.633904160249713,-13.439142559110548,-15.305330928624292,-16.85461119756722,-18.25201088630831,-19.30351260205096,-20.251871858362055,-21.17124124224553,-22.097541844192726,-23.04744137118465,-23.89463866419722,-24.702339460524477,-25.28246681896514,-25.811050785781962,-26.1513928564534,-26.389967783430006,-26.0903325702365,0.44022545220388387
E06000003,-2.5123609745447344,-3.079092053873037,-3.198197473234585,-3.3179963337777374,-3.3280469874994365,-3.9407097594621994,-4.450773817360682,-5.082098403131848,-6.021177877650901,-6.987525687961212,-8.123889005332478,-9.376474117816384,-10.64987615261983,-12.30276989310762,-14.010919011748323,-15.429225911301897,-16.70835548306807,-17.67110869010732,-18.539173680039173,-19.380690080434803,-20.228662531281067,-21.098159790649838,-21.87367826439884,-22.613308472787143,-23.14419667495338,-23.628431890695598,-23.939797371895637,-24.157890913994244,-23.883835652824423,0.7094326125606578
E06000004,-5.270475391008534,-6.457778929646253,-6.708822456225954,-6.959659856184769,-6.981224793218051,-8.266239113501548,-9.335026329177722,-10.660050370372902,-12.629874041063653,-14.65706884610731,-17.040089130601096,-19.66687606057445,-22.338870286740978,-25.804957130610457,-29.388578817582463,-32.363330872138825,-35.046484497222686,-37.06536585017216,-38.88651146966681,-40.651871567380496,-42.43050015775513,-44.254512799764264,-45.88139425777691,-47.43185545647263,-48.54604352313246,-49.56058826147154,-50.21445244329058,-50.672667026015056,-50.09711756677472,0.6130533192458739
E06000005,-2.2158222276535664,-2.7150216140720382,-2.8205260643045027,-2.9260305145369676,-2.9350693123659877,-3.4753253048431856,-3.924642954202624,-4.481739859194879,-5.309972670796906,-6.162237721000085,-7.164117770494171,-8.268448327221003,-9.391849284033956,-10.849016731773686,-12.355653688858123,-13.606331635047436,-14.734465657603609,-15.583219219263452,-16.348866764377764,-17.09109285949087,-17.838876475775855,-18.60573049214696,-19.28967705285815,-19.941590699396535,-20.410008960728288,-20.836546160572656,-21.11139211661138,-21.304139966475752,-21.062136274095387,0.21366682871232892
E06000006,-2.771472433763641,-3.3961248079006303,-3.5280327438853747,-3.6599406798701195,-3.6711679474305514,-4.346879380484766,-4.908964792846123,-5.605749920190357,-6.641631287243557,-7.707793702890158,-8.96099043569514,-10.342308417526429,-11.747476823977648,-13.57019954974598,-15.45458457823399,-17.019017396950346,-18.429844561633956,-19.49149096899157,-20.44930018930716,-21.37774806875353,-22.31301250504391,-23.272112317286002,-24.127670626452264,-24.94311650896376,-25.52890450396195,-26.062623483414388,-26.406398622063662,-26.64726872846918,-26.344483179788323,0.3859328705410963
E06000007,-5.999748138149264,-7.352131448435616,-7.637768537670313,-7.923409663921291,-7.947723346108417,-9.410645386480196,-10.627545125155384,-12.135679201761178,-14.378375340166738,-16.68640673003307,-19.39955783796599,-22.390033779302552,-25.431934983996122,-29.3779872569603,-33.45749630435674,-36.844151618452905,-39.89856055010778,-42.196807777757314,-44.27062637459236,-46.28051036197681,-48.30499917072342,-50.381540848726175,-52.23365437949124,-53.99891477288207,-55.26724025849107,-56.42293057159245,-57.16665629658885,-57.688532492456936,-57.033127774204225,0.6998374282884618
E06000008,-3.3938793244052894,-4.158394593664035,-4.320112036920916,-4.481569441926979,-4.4955894096176126,-5.322970495022904,-6.01132565398831,-6.864589990862913,-8.132832396011825,-9.438472530549511,-10.97298123164159,-12.66419959493442,-14.385016221065422,-16.61709466573717,-18.924849372072174,-20.840386209715945,-22.568061539360635,-23.867942836271713,-25.04078703911288,-26.177796585671384,-27.32286486431416,-28.49747376552404,-29.545050319465687,-30.543773078511073,-31.261265612399527,-31.914528454223944,-32.335463785172564,-32.630392326566195,-32.2597243614145,0.4743556029755109
E06000009,-2.8332505828628993,-3.471599514066996,-3.6064895556454153,-3.7413795972238346,-3.7528536464037416,-4.443815290920583,-5.018357314490074,-5.73058792821845,-6.789558711066456,-7.879313528299578,-9.160768923294562,-10.57263668213922,-12.008851813633926,-13.872405313365658,-15.798646301299808,-17.397736960177582,-18.839829043691267,-19.92538603805369,-20.904318331500395,-21.853586009994167,-22.809570205081055,-23.790461482534084,-24.665007913929436,-25.498135826333908,-26.09730507741149,-26.642742195744145,-26.994239897450566,-27.240232317673453,-26.930992699532055,0.8395645741395394
E06000010,-6.0387390306626045,-7.400162189530928,-7.687124820644498,-7.974539930828022,-7.999185727811969,-9.471336191164259,-10.696028811354813,-12.21466107907293,-14.471404734281974,-16.794751200141278,-19.525027013361864,-22.534835962212085,-25.596293815562312,-29.568026071403512,-33.67413155539036,-37.08253539797802,-40.157042326016324,-42.46960211253731,-44.556634978460785,-46.57996973851844,-48.61761609529166,-50.70745875081721,-52.57167957056291,-54.34846144559872,-55.62525544935924,-56.78805987996377,-57.536863031610665,-58.06204409412222,-57.40248980346501,0.9998733222622282
